timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
261.807,0.3263,1.1542,0.3461,-0.9597,0.0244,0.2801,1.000,1.000,0.3286,1001.1520,0.3417,2.942,298.722,359.022,4.136,4.676,1,1
261.825,0.3264,1.1543,0.3460,-0.9697,0.0884,0.2278,1.000,1.000,0.3287,1001.1520,0.3416,2.854,298.709,358.998,4.014,4.461,1,1
261.845,0.3264,1.1543,0.3460,-0.9697,0.0884,0.2278,1.000,1.000,0.3288,1001.1530,0.3416,2.757,298.676,358.969,4.014,4.461,1,1
261.851,0.3266,1.1547,0.3459,-0.9730,0.1579,0.1683,1.000,1.000,0.3290,1001.1530,0.3415,2.608,298.638,358.977,4.016,4.532,1,1
261.856,0.3267,1.1547,0.3459,-0.9730,0.1586,0.1674,1.000,1.000,0.3291,1001.1530,0.3414,2.519,298.621,359.112,4.016,4.532,1,1
261.862,0.3270,1.1549,0.3458,-0.9687,0.2239,0.1074,1.000,1.000,0.3292,1001.1530,0.3414,2.503,298.615,359.116,4.027,4.585,1,1
261.881,0.3270,1.1549,0.3458,-0.9652,0.2476,0.0840,1.000,1.000,0.3294,1001.1530,0.3413,2.515,298.614,359.128,4.026,4.594,1,1
261.887,0.3273,1.1549,0.3456,-0.9652,0.2474,0.0843,1.000,1.000,0.3297,1001.1530,0.3412,2.540,298.623,359.106,4.026,4.594,1,1
261.895,0.3275,1.1549,0.3456,-0.9629,0.2598,0.0731,1.000,1.000,0.3299,1001.1530,0.3411,2.533,298.621,359.046,4.040,4.601,1,1
261.906,0.3279,1.1554,0.3454,-0.9612,0.2663,0.0715,1.000,1.000,0.3301,1001.1530,0.3410,2.492,298.636,358.959,4.060,4.596,1,1
261.925,0.3281,1.1556,0.3453,-0.9634,0.2521,0.0909,1.000,1.000,0.3303,1001.1540,0.3409,2.401,298.640,358.904,4.064,4.612,1,1
261.947,0.3281,1.1556,0.3453,-0.9634,0.2521,0.0909,1.000,1.000,0.3305,1001.1540,0.3408,2.284,298.641,358.860,4.064,4.612,1,1
261.951,0.3283,1.1562,0.3451,-0.9611,0.2627,0.0850,1.000,1.000,0.3307,1001.1540,0.3406,2.136,298.639,358.726,4.065,4.609,1,1
261.962,0.3285,1.1567,0.3449,-0.9629,0.2504,0.1007,1.000,1.000,0.3308,1001.1550,0.3405,1.921,298.632,358.856,4.086,4.607,1,1
261.980,0.3285,1.1567,0.3449,-0.9623,0.2535,0.0984,1.000,1.000,0.3309,1001.1550,0.3404,1.858,298.630,358.832,4.097,4.626,1,1
261.987,0.3286,1.1569,0.3448,-0.9619,0.2551,0.0982,1.000,1.000,0.3309,1001.1550,0.3403,1.757,298.625,358.823,4.097,4.626,1,1
261.995,0.3286,1.1571,0.3447,-0.9615,0.2564,0.0989,1.000,1.000,0.3310,1001.1550,0.3402,1.642,298.608,358.798,4.102,4.642,1,1
262.006,0.3285,1.1580,0.3446,-0.9603,0.2607,0.0991,1.000,1.000,0.3309,1001.1560,0.3402,1.453,298.581,358.768,4.116,4.657,1,1
262.023,0.3285,1.1582,0.3445,-0.9600,0.2625,0.0975,1.000,1.000,0.3309,1001.1560,0.3401,1.247,298.549,358.830,4.151,4.705,1,1
262.044,0.3285,1.1582,0.3445,-0.9600,0.2625,0.0975,1.000,1.000,0.3308,1001.1560,0.3401,1.097,298.507,358.975,4.151,4.705,1,1
