TrialID,Scenario,Condition,StartTime,EndTime,DurationSeconds,Success,Collisions,BlinkRatePerMin
5,Identification,Foveated_90_5,20:22:20.981,20:23:12.180,51.20,1,0,5.27
6,Identification,InverseFoveated_5_90,20:23:21.632,20:23:42.309,20.66,1,0,10.16
7,Identification,UniformQ50,20:23:48.149,20:24:38.274,50.11,1,0,8.38
