timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
2349.180,0.2431,1.0267,0.3305,-0.9847,-0.0582,0.1645,0.000,0.989,0.2424,1001.0230,0.2998,353.144,281.356,1.962,0.000,4.739,0,1
2349.187,0.2430,1.0266,0.3304,-0.9846,-0.0582,0.1648,0.000,0.989,0.2423,1001.0230,0.2997,353.187,281.397,2.020,0.000,4.729,0,1
2349.194,0.2429,1.0266,0.3304,-0.9844,-0.0590,0.1655,0.000,0.989,0.2422,1001.0230,0.2997,353.252,281.421,2.090,0.000,4.720,0,1
2349.205,0.2429,1.0264,0.3304,-0.9841,-0.0601,0.1671,0.000,0.988,0.2422,1001.0230,0.2998,353.257,281.442,2.136,0.000,4.702,0,1
2349.224,0.2428,1.0262,0.3304,-0.9840,-0.0598,0.1676,0.000,0.987,0.2422,1001.0230,0.2998,353.338,281.443,2.199,0.000,4.706,0,1
2349.243,0.2428,1.0262,0.3304,-0.9841,-0.0600,0.1674,0.000,0.987,0.2421,1001.0230,0.2997,353.377,281.447,2.273,0.000,4.707,0,1
2349.250,0.2428,1.0262,0.3304,-0.9840,-0.0609,0.1675,0.000,0.987,0.2421,1001.0230,0.2997,353.428,281.448,2.318,0.000,4.707,0,1
2349.256,0.2428,1.0262,0.3304,-0.9839,-0.0611,0.1677,0.000,0.988,0.2421,1001.0230,0.2997,353.504,281.448,2.330,0.000,4.712,0,1
2349.261,0.2427,1.0262,0.3303,-0.9839,-0.0598,0.1683,0.000,0.986,0.2420,1001.0230,0.2997,353.520,281.449,2.344,0.000,4.713,0,1
2349.282,0.2427,1.0262,0.3303,-0.9839,-0.0583,0.1690,0.000,0.987,0.2419,1001.0230,0.2996,353.520,281.450,2.368,0.000,4.710,0,1
2349.289,0.2427,1.0263,0.3303,-0.9837,-0.0569,0.1706,0.000,0.988,0.2419,1001.0230,0.2996,353.536,281.443,2.345,0.000,4.701,0,1
2349.294,0.2426,1.0263,0.3303,-0.9839,-0.0569,0.1696,0.000,0.988,0.2419,1001.0230,0.2996,353.507,281.443,2.359,0.000,4.693,0,1
2349.304,0.2425,1.0263,0.3303,-0.9838,-0.0539,0.1710,0.000,0.988,0.2418,1001.0230,0.2996,353.487,281.448,2.353,0.000,4.693,0,1
2349.323,0.2424,1.0262,0.3303,-0.9837,-0.0529,0.1717,0.000,0.989,0.2417,1001.0230,0.2997,353.470,281.457,2.408,0.000,4.704,0,1
2349.343,0.2424,1.0262,0.3303,-0.9837,-0.0529,0.1717,0.000,0.989,0.2417,1001.0220,0.2997,353.520,281.460,2.448,0.000,4.704,0,1
2349.349,0.2424,1.0261,0.3304,-0.9835,-0.0533,0.1726,0.000,0.990,0.2417,1001.0220,0.2997,353.574,281.492,2.549,0.000,4.708,0,1
2349.355,0.2425,1.0261,0.3304,-0.9835,-0.0562,0.1721,0.000,0.990,0.2417,1001.0220,0.2998,353.703,281.501,2.459,0.000,4.712,0,1
2349.360,0.2424,1.0259,0.3305,-0.9833,-0.0553,0.1735,0.000,0.990,0.2417,1001.0220,0.2998,353.726,281.513,2.464,0.000,4.743,0,1
2349.383,0.2424,1.0259,0.3305,-0.9833,-0.0542,0.1735,0.000,0.990,0.2417,1001.0220,0.2999,353.747,281.548,2.520,0.000,4.753,0,1
