t,event,bytes_total,bytes_periph,bytes_fovea,cmd_received,gaze_uv,quality_mode,crop_x,crop_y,crop_w,crop_h,delta_ms
1779385956.0824,gaze_received,0,0,0,,"0.890,0.798",gaze,,,,,
1779385956.1160,gaze_received,0,0,0,,"0.893,0.782",gaze,,,,,
1779385956.1316,frame_sent,9196,6924,2256,,"0.893,0.782",gaze,471,4,169,200,12.1
1779385956.1501,gaze_received,0,0,0,,"0.895,0.765",gaze,,,,,
1779385956.1843,gaze_received,0,0,0,,"0.897,0.747",gaze,,,,,
1779385956.1864,frame_sent,9203,6922,2265,,"0.895,0.765",gaze,472,12,168,200,30.3
1779385956.2183,gaze_received,0,0,0,,"0.898,0.729",gaze,,,,,
1779385956.2327,frame_sent,9186,6929,2241,,"0.898,0.729",gaze,474,30,166,200,12.7
1779385956.2522,gaze_received,0,0,0,,"0.899,0.709",gaze,,,,,
1779385956.2832,frame_sent,9206,6923,2267,,"0.899,0.709",gaze,475,39,165,200,29.8
1779385956.2857,gaze_received,0,0,0,,"0.900,0.690",gaze,,,,,
1779385956.3193,gaze_received,0,0,0,,"0.900,0.669",gaze,,,,,
1779385956.3357,frame_sent,9376,6926,2434,,"0.900,0.669",gaze,475,59,165,200,13.8
1779385956.3531,gaze_received,0,0,0,,"0.899,0.648",gaze,,,,,
1779385956.3870,gaze_received,0,0,0,,"0.898,0.627",gaze,,,,,
1779385956.3870,frame_sent,9390,6927,2447,,"0.899,0.648",gaze,475,69,165,200,31.3
1779385956.4211,gaze_received,0,0,0,,"0.897,0.604",gaze,,,,,
1779385956.4411,frame_sent,9490,6929,2545,,"0.897,0.604",gaze,474,90,166,200,15.1
1779385956.4549,gaze_received,0,0,0,,"0.895,0.582",gaze,,,,,
1779385956.4886,gaze_received,0,0,0,,"0.892,0.560",gaze,,,,,
1779385956.4886,frame_sent,9698,6940,2742,,"0.892,0.560",gaze,470,111,170,200,-2.2
1779385956.5228,gaze_received,0,0,0,,"0.890,0.537",gaze,,,,,
1779385956.5416,frame_sent,9804,6935,2853,,"0.890,0.537",gaze,469,122,171,200,15.6
1779385956.5569,gaze_received,0,0,0,,"0.886,0.513",gaze,,,,,
1779385956.5904,gaze_received,0,0,0,,"0.883,0.490",gaze,,,,,
1779385956.5941,frame_sent,9944,6935,2993,,"0.883,0.490",gaze,465,144,175,200,-0.5
1779385956.6242,gaze_received,0,0,0,,"0.879,0.467",gaze,,,,,
1779385956.6430,frame_sent,10006,6935,3055,,"0.879,0.467",gaze,462,155,178,200,16.9
1779385956.6577,gaze_received,0,0,0,,"0.874,0.444",gaze,,,,,
1779385956.6918,gaze_received,0,0,0,,"0.869,0.421",gaze,,,,,
1779385956.6957,frame_sent,10170,6923,3231,,"0.869,0.421",gaze,456,177,184,200,1.6
1779385956.7255,gaze_received,0,0,0,,"0.864,0.399",gaze,,,,,
1779385956.7464,frame_sent,10144,6931,3197,,"0.864,0.399",gaze,452,188,188,200,19.2
1779385956.7590,gaze_received,0,0,0,,"0.858,0.377",gaze,,,,,
1779385956.7928,gaze_received,0,0,0,,"0.852,0.355",gaze,,,,,
1779385956.7992,frame_sent,10331,6936,3379,,"0.852,0.355",gaze,445,209,195,200,3.2
1779385956.8265,gaze_received,0,0,0,,"0.845,0.334",gaze,,,,,
1779385956.8479,frame_sent,10429,6947,3466,,"0.845,0.334",gaze,440,219,200,200,19.9
1779385956.8605,gaze_received,0,0,0,,"0.838,0.314",gaze,,,,,
1779385956.8945,gaze_received,0,0,0,,"0.831,0.293",gaze,,,,,
1779385956.8998,frame_sent,10295,6950,3329,,"0.831,0.293",gaze,431,239,200,200,2.9
1779385956.9283,gaze_received,0,0,0,,"0.823,0.274",gaze,,,,,
1779385956.9523,frame_sent,10194,6945,3233,,"0.823,0.274",gaze,426,248,200,200,21.1
1779385956.9624,gaze_received,0,0,0,,"0.815,0.255",gaze,,,,,
1779385956.9966,gaze_received,0,0,0,,"0.806,0.237",gaze,,,,,
1779385957.0049,frame_sent,9959,6945,2998,,"0.806,0.237",gaze,415,266,200,200,5.3
1779385957.0308,gaze_received,0,0,0,,"0.797,0.220",gaze,,,,,
1779385957.0572,frame_sent,9834,6940,2878,,"0.797,0.220",gaze,409,274,200,200,22.7
1779385957.0648,gaze_received,0,0,0,,"0.788,0.204",gaze,,,,,
1779385957.0989,gaze_received,0,0,0,,"0.779,0.189",gaze,,,,,
1779385957.1055,frame_sent,9581,6941,2624,,"0.779,0.189",gaze,398,289,200,191,5.0
1779385957.1326,gaze_received,0,0,0,,"0.769,0.175",gaze,,,,,
1779385957.1590,frame_sent,9626,6953,2657,,"0.769,0.175",gaze,392,295,200,185,23.1
1779385957.1662,gaze_received,0,0,0,,"0.759,0.162",gaze,,,,,
1779385957.2000,gaze_received,0,0,0,,"0.748,0.150",gaze,,,,,
1779385957.2088,frame_sent,9541,6961,2564,,"0.748,0.150",gaze,378,307,200,173,6.3
1779385957.2339,gaze_received,0,0,0,,"0.737,0.140",gaze,,,,,
1779385957.2611,frame_sent,9412,6971,2425,,"0.737,0.140",gaze,371,312,200,168,25.1
1779385957.2677,gaze_received,0,0,0,,"0.726,0.130",gaze,,,,,
1779385957.3017,gaze_received,0,0,0,,"0.715,0.122",gaze,,,,,
1779385957.3121,frame_sent,9133,6994,2123,,"0.715,0.122",gaze,357,321,200,159,8.4
1779385957.3355,gaze_received,0,0,0,,"0.704,0.115",gaze,,,,,
1779385957.3664,frame_sent,8942,6992,1934,,"0.704,0.115",gaze,350,324,200,156,26.4
1779385957.3692,gaze_received,0,0,0,,"0.692,0.109",gaze,,,,,
1779385957.4029,gaze_received,0,0,0,,"0.680,0.105",gaze,,,,,
1779385957.4144,frame_sent,8908,7000,1892,,"0.680,0.105",gaze,334,329,200,151,9.5
1779385957.4369,gaze_received,0,0,0,,"0.668,0.102",gaze,,,,,
1779385957.4675,frame_sent,8889,7012,1861,,"0.668,0.102",gaze,327,330,200,150,27.0
1779385957.4708,gaze_received,0,0,0,,"0.655,0.100",gaze,,,,,
1779385957.5047,gaze_received,0,0,0,,"0.643,0.099",gaze,,,,,
1779385957.5173,frame_sent,8942,7021,1905,,"0.643,0.099",gaze,311,332,200,148,10.6
1779385957.5386,gaze_received,0,0,0,,"0.630,0.100",gaze,,,,,
1779385957.5713,frame_sent,8946,7041,1889,,"0.630,0.100",gaze,302,331,200,149,28.5
1779385957.5724,gaze_received,0,0,0,,"0.617,0.102",gaze,,,,,
1779385957.6062,gaze_received,0,0,0,,"0.604,0.106",gaze,,,,,
1779385957.6230,frame_sent,8936,7035,1885,,"0.604,0.106",gaze,286,329,200,151,12.2
1779385957.6405,gaze_received,0,0,0,,"0.591,0.111",gaze,,,,,
1779385957.6721,frame_sent,8939,7035,1888,,"0.591,0.111",gaze,277,326,200,154,28.5
1779385957.6743,gaze_received,0,0,0,,"0.578,0.117",gaze,,,,,
1779385957.7082,gaze_received,0,0,0,,"0.564,0.124",gaze,,,,,
1779385957.7224,frame_sent,9052,7043,1993,,"0.564,0.124",gaze,260,320,200,160,12.1
1779385957.7424,gaze_received,0,0,0,,"0.551,0.133",gaze,,,,,
1779385957.7765,gaze_received,0,0,0,,"0.537,0.143",gaze,,,,,
1779385957.7785,frame_sent,9334,7045,2273,,"0.537,0.143",gaze,243,311,200,169,-4.6
1779385957.8103,gaze_received,0,0,0,,"0.524,0.154",gaze,,,,,
1779385957.8278,frame_sent,9382,7053,2313,,"0.524,0.154",gaze,235,306,200,174,13.1
1779385957.8443,gaze_received,0,0,0,,"0.510,0.166",gaze,,,,,
1779385957.8785,gaze_received,0,0,0,,"0.496,0.179",gaze,,,,,
1779385957.8785,frame_sent,9542,7076,2450,,"0.510,0.166",gaze,226,300,200,180,30.3
1779385957.9118,gaze_received,0,0,0,,"0.482,0.193",gaze,,,,,
1779385957.9296,frame_sent,9937,7078,2843,,"0.482,0.193",gaze,208,287,200,193,14.7
1779385957.9459,gaze_received,0,0,0,,"0.469,0.209",gaze,,,,,
1779385957.9795,gaze_received,0,0,0,,"0.455,0.225",gaze,,,,,
1779385957.9802,frame_sent,9832,7077,2739,,"0.455,0.225",gaze,191,271,200,200,-2.6
1779385958.0137,gaze_received,0,0,0,,"0.442,0.242",gaze,,,,,
1779385958.0313,frame_sent,9830,7066,2748,,"0.442,0.242",gaze,183,263,200,200,15.2
1779385958.0475,gaze_received,0,0,0,,"0.429,0.260",gaze,,,,,
1779385958.0810,gaze_received,0,0,0,,"0.415,0.279",gaze,,,,,
1779385958.0854,frame_sent,10023,7063,2944,,"0.415,0.279",gaze,165,245,200,200,-0.3
1779385958.1147,gaze_received,0,0,0,,"0.402,0.298",gaze,,,,,
1779385958.1362,frame_sent,10178,7063,3099,,"0.402,0.298",gaze,157,236,200,200,17.9
1779385958.1484,gaze_received,0,0,0,,"0.389,0.318",gaze,,,,,
1779385958.1824,gaze_received,0,0,0,,"0.376,0.339",gaze,,,,,
1779385958.1879,frame_sent,10451,7049,3386,,"0.376,0.339",gaze,140,217,200,200,0.6
1779385958.2168,gaze_received,0,0,0,,"0.363,0.360",gaze,,,,,
1779385958.2390,frame_sent,10648,7044,3588,,"0.363,0.360",gaze,132,207,200,200,18.5
1779385958.2500,gaze_received,0,0,0,,"0.351,0.382",gaze,,,,,
1779385958.2838,gaze_received,0,0,0,,"0.338,0.404",gaze,,,,,
1779385958.2878,frame_sent,10944,7031,3897,,"0.338,0.404",gaze,116,185,200,200,1.6
1779385958.3177,gaze_received,0,0,0,,"0.326,0.427",gaze,,,,,
1779385958.3376,frame_sent,11074,7032,4026,,"0.326,0.427",gaze,108,174,200,200,18.1
1779385958.3516,gaze_received,0,0,0,,"0.314,0.450",gaze,,,,,
1779385958.3857,gaze_received,0,0,0,,"0.302,0.473",gaze,,,,,
1779385958.3907,frame_sent,11309,7032,4261,,"0.302,0.473",gaze,93,152,200,200,2.0
1779385958.4194,gaze_received,0,0,0,,"0.290,0.495",gaze,,,,,
1779385958.4436,frame_sent,11388,7046,4326,,"0.290,0.495",gaze,85,142,200,200,20.2
1779385958.4533,gaze_received,0,0,0,,"0.279,0.519",gaze,,,,,
1779385958.4870,gaze_received,0,0,0,,"0.268,0.542",gaze,,,,,
1779385958.4927,frame_sent,11793,7052,4725,,"0.268,0.542",gaze,71,120,200,200,3.7
1779385958.5210,gaze_received,0,0,0,,"0.257,0.565",gaze,,,,,
1779385958.5460,frame_sent,11731,7053,4662,,"0.257,0.565",gaze,64,109,200,200,20.9
1779385958.5552,gaze_received,0,0,0,,"0.246,0.588",gaze,,,,,
1779385958.5890,gaze_received,0,0,0,,"0.236,0.610",gaze,,,,,
1779385958.5952,frame_sent,11862,7064,4782,,"0.236,0.610",gaze,51,87,200,200,3.8
1779385958.6231,gaze_received,0,0,0,,"0.226,0.632",gaze,,,,,
1779385958.6473,frame_sent,12103,7090,4997,,"0.226,0.632",gaze,44,76,200,200,21.9
1779385958.6567,gaze_received,0,0,0,,"0.216,0.654",gaze,,,,,
1779385958.6905,gaze_received,0,0,0,,"0.207,0.675",gaze,,,,,
1779385958.6987,frame_sent,12880,7095,5769,,"0.207,0.675",gaze,32,56,200,200,6.0
1779385958.7246,gaze_received,0,0,0,,"0.198,0.695",gaze,,,,,
1779385958.7492,frame_sent,12568,7132,5420,,"0.198,0.695",gaze,26,46,200,200,23.0
1779385958.7584,gaze_received,0,0,0,,"0.189,0.715",gaze,,,,,
1779385958.7924,gaze_received,0,0,0,,"0.181,0.734",gaze,,,,,
1779385958.8015,frame_sent,12777,7190,5571,,"0.181,0.734",gaze,15,27,200,200,5.6
1779385958.8261,gaze_received,0,0,0,,"0.173,0.752",gaze,,,,,
1779385958.8518,frame_sent,12801,7209,5576,,"0.173,0.752",gaze,10,19,200,200,22.4
1779385958.8598,gaze_received,0,0,0,,"0.165,0.769",gaze,,,,,
1779385958.8935,gaze_received,0,0,0,,"0.158,0.786",gaze,,,,,
1779385958.9054,frame_sent,12657,7242,5399,,"0.158,0.786",gaze,1,2,200,200,7.4
1779385958.9277,gaze_received,0,0,0,,"0.151,0.802",gaze,,,,,
1779385958.9548,frame_sent,13200,7251,5933,,"0.151,0.802",gaze,0,0,196,195,24.3
1779385958.9617,gaze_received,0,0,0,,"0.144,0.816",gaze,,,,,
1779385958.9954,gaze_received,0,0,0,,"0.138,0.830",gaze,,,,,
1779385959.0086,frame_sent,12573,7252,5305,,"0.138,0.830",gaze,0,0,188,181,8.5
1779385959.0295,gaze_received,0,0,0,,"0.133,0.842",gaze,,,,,
1779385959.0591,frame_sent,12212,7262,4934,,"0.133,0.842",gaze,0,0,185,175,26.5
1779385959.0632,gaze_received,0,0,0,,"0.128,0.853",gaze,,,,,
1779385959.0971,gaze_received,0,0,0,,"0.123,0.864",gaze,,,,,
1779385959.1103,frame_sent,11876,7271,4589,,"0.123,0.864",gaze,0,0,178,165,10.6
1779385959.1312,gaze_received,0,0,0,,"0.118,0.873",gaze,,,,,
1779385959.1620,frame_sent,11671,7276,4379,,"0.118,0.873",gaze,0,0,175,161,28.3
1779385959.1650,gaze_received,0,0,0,,"0.115,0.880",gaze,,,,,
1779385959.1988,gaze_received,0,0,0,,"0.111,0.887",gaze,,,,,
1779385959.2158,frame_sent,11399,7276,4107,,"0.111,0.887",gaze,0,0,171,154,12.9
1779385959.2329,gaze_received,0,0,0,,"0.108,0.892",gaze,,,,,
1779385959.2663,frame_sent,11213,7269,3928,,"0.108,0.892",gaze,0,0,169,151,29.4
1779385959.2669,gaze_received,0,0,0,,"0.105,0.896",gaze,,,,,
1779385959.3007,gaze_received,0,0,0,,"0.103,0.898",gaze,,,,,
1779385959.3149,frame_sent,11069,7232,3821,,"0.103,0.898",gaze,0,0,165,149,12.0
1779385959.3348,gaze_received,0,0,0,,"0.102,0.899",gaze,,,,,
1779385959.3670,frame_sent,11083,7230,3837,,"0.102,0.899",gaze,0,0,165,148,29.1
1779385959.3685,gaze_received,0,0,0,,"0.100,0.899",gaze,,,,,
1779385959.4023,gaze_received,0,0,0,,"0.100,0.898",gaze,,,,,
1779385959.4163,frame_sent,11032,7212,3804,,"0.100,0.898",gaze,0,0,164,149,12.1
1779385959.4362,gaze_received,0,0,0,,"0.099,0.895",gaze,,,,,
1779385959.4684,frame_sent,11016,7206,3794,,"0.099,0.895",gaze,0,0,163,150,30.5
1779385959.4699,gaze_received,0,0,0,,"0.100,0.891",gaze,,,,,
1779385959.5038,gaze_received,0,0,0,,"0.100,0.886",gaze,,,,,
1779385959.5217,frame_sent,11169,7200,3953,,"0.100,0.886",gaze,0,0,164,154,14.0
1779385959.5379,gaze_received,0,0,0,,"0.101,0.879",gaze,,,,,
1779385959.5715,gaze_received,0,0,0,,"0.103,0.871",gaze,,,,,
1779385959.5727,frame_sent,11226,7188,4022,,"0.101,0.879",gaze,0,0,164,158,30.6
1779385959.6056,gaze_received,0,0,0,,"0.105,0.862",gaze,,,,,
1779385959.6239,frame_sent,11481,7162,4303,,"0.105,0.862",gaze,0,0,167,166,13.7
1779385959.6398,gaze_received,0,0,0,,"0.107,0.852",gaze,,,,,
1779385959.6737,gaze_received,0,0,0,,"0.110,0.840",gaze,,,,,
1779385959.6737,frame_sent,11678,7166,4496,,"0.107,0.852",gaze,0,0,168,171,31.7
1779385959.7077,gaze_received,0,0,0,,"0.114,0.827",gaze,,,,,
1779385959.7263,frame_sent,12081,7148,4917,,"0.114,0.827",gaze,0,0,173,183,14.4
1779385959.7414,gaze_received,0,0,0,,"0.117,0.814",gaze,,,,,
1779385959.7751,gaze_received,0,0,0,,"0.121,0.799",gaze,,,,,
1779385959.7751,frame_sent,12246,7143,5087,,"0.117,0.814",gaze,0,0,174,189,31.4
1779385959.8088,gaze_received,0,0,0,,"0.126,0.783",gaze,,,,,
1779385959.8260,frame_sent,12175,7120,5039,,"0.126,0.783",gaze,0,4,180,200,15.1
1779385959.8423,gaze_received,0,0,0,,"0.131,0.767",gaze,,,,,
1779385959.8762,gaze_received,0,0,0,,"0.137,0.749",gaze,,,,,
1779385959.8762,frame_sent,12381,7114,5251,,"0.137,0.749",gaze,0,20,187,200,-1.9
1779385959.9099,gaze_received,0,0,0,,"0.143,0.731",gaze,,,,,
1779385959.9305,frame_sent,12345,7082,5247,,"0.143,0.731",gaze,0,29,191,200,17.1
1779385959.9438,gaze_received,0,0,0,,"0.149,0.712",gaze,,,,,
1779385959.9778,gaze_received,0,0,0,,"0.156,0.692",gaze,,,,,
1779385959.9831,frame_sent,12541,7090,5435,,"0.156,0.692",gaze,0,47,199,200,0.6
1779385960.0121,gaze_received,0,0,0,,"0.163,0.672",gaze,,,,,
1779385960.0342,frame_sent,12384,7066,5302,,"0.163,0.672",gaze,4,57,200,200,17.9
1779385960.0455,gaze_received,0,0,0,,"0.170,0.650",gaze,,,,,
1779385960.0793,gaze_received,0,0,0,,"0.178,0.629",gaze,,,,,
1779385960.0868,frame_sent,12198,7059,5123,,"0.178,0.629",gaze,14,78,200,200,2.9
1779385960.1129,gaze_received,0,0,0,,"0.186,0.607",gaze,,,,,
1779385960.1355,frame_sent,12218,7057,5145,,"0.186,0.607",gaze,19,88,200,200,19.7
1779385960.1468,gaze_received,0,0,0,,"0.195,0.585",gaze,,,,,
1779385960.1806,gaze_received,0,0,0,,"0.204,0.562",gaze,,,,,
1779385960.1904,frame_sent,12025,7053,4956,,"0.204,0.562",gaze,30,110,200,200,5.0
1779385960.2146,gaze_received,0,0,0,,"0.213,0.539",gaze,,,,,
1779385960.2406,frame_sent,11907,7045,4846,,"0.213,0.539",gaze,36,121,200,200,21.9
1779385960.2486,gaze_received,0,0,0,,"0.223,0.516",gaze,,,,,
1779385960.2824,gaze_received,0,0,0,,"0.233,0.492",gaze,,,,,
1779385960.2893,frame_sent,11620,7059,4545,,"0.233,0.492",gaze,49,143,200,200,4.8
1779385960.3163,gaze_received,0,0,0,,"0.243,0.469",gaze,,,,,
1779385960.3393,frame_sent,11528,7059,4453,,"0.243,0.469",gaze,55,154,200,200,21.5
1779385960.3502,gaze_received,0,0,0,,"0.253,0.446",gaze,,,,,
1779385960.3841,gaze_received,0,0,0,,"0.264,0.424",gaze,,,,,
1779385960.3911,frame_sent,11359,7065,4278,,"0.264,0.424",gaze,69,176,200,200,4.1
1779385960.4178,gaze_received,0,0,0,,"0.275,0.401",gaze,,,,,
1779385960.4458,frame_sent,11237,7071,4150,,"0.275,0.401",gaze,76,187,200,200,22.8
1779385960.4517,gaze_received,0,0,0,,"0.287,0.379",gaze,,,,,
1779385960.4857,gaze_received,0,0,0,,"0.298,0.357",gaze,,,,,
1779385960.4937,frame_sent,11140,7056,4068,,"0.298,0.357",gaze,90,208,200,200,5.6
1779385960.5196,gaze_received,0,0,0,,"0.310,0.336",gaze,,,,,
1779385960.5492,frame_sent,10954,7065,3873,,"0.310,0.336",gaze,98,218,200,200,24.1
1779385960.5540,gaze_received,0,0,0,,"0.322,0.315",gaze,,,,,
1779385960.5876,gaze_received,0,0,0,,"0.335,0.295",gaze,,,,,
1779385960.5973,frame_sent,10740,7055,3669,,"0.335,0.295",gaze,114,238,200,200,6.9
