timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
239.653,0.2439,1.0992,0.3411,-0.8171,0.2676,0.5106,1.000,1.000,0.2460,1001.0980,0.3383,355.152,310.072,359.118,0.000,0.000,0,0
239.658,0.2439,1.0993,0.3410,-0.8176,0.2688,0.5092,0.800,0.800,0.2460,1001.0980,0.3382,355.088,309.972,359.073,0.000,0.000,0,0
239.669,0.2439,1.0996,0.3406,-0.8187,0.2716,0.5060,0.512,0.640,0.2460,1001.0980,0.3380,355.053,309.862,358.979,0.000,0.000,0,0
239.687,0.2439,1.0996,0.3406,-0.8187,0.2716,0.5060,0.512,0.640,0.2461,1001.0980,0.3378,354.939,309.757,358.946,0.000,0.000,0,0
239.692,0.2440,1.0997,0.3404,-0.8194,0.2733,0.5039,0.610,0.640,0.2461,1001.0980,0.3376,354.841,309.625,358.884,0.000,0.000,0,0
239.703,0.2440,1.1000,0.3401,-0.8201,0.2764,0.5011,0.688,0.640,0.2461,1001.0990,0.3375,354.755,309.581,358.878,0.000,0.000,0,0
239.720,0.2440,1.1000,0.3401,-0.8201,0.2764,0.5011,0.688,0.640,0.2462,1001.0990,0.3374,354.648,309.481,358.896,0.000,0.000,0,0
239.725,0.2442,1.1004,0.3397,-0.8343,0.2939,0.4665,0.688,0.816,0.2463,1001.0990,0.3371,354.532,309.362,358.907,0.000,4.047,0,1
239.747,0.2443,1.1009,0.3394,-0.8394,0.3020,0.4519,0.750,0.853,0.2463,1001.0990,0.3370,354.467,309.282,358.931,3.711,4.050,1,1
239.754,0.2443,1.1009,0.3394,-0.8422,0.3066,0.4434,0.800,0.882,0.2465,1001.0990,0.3366,354.356,309.158,358.902,3.721,4.070,1,1
239.760,0.2444,1.1013,0.3390,-0.8430,0.3086,0.4406,0.800,0.882,0.2465,1001.1000,0.3365,354.287,309.098,358.950,3.732,4.095,1,1
239.778,0.2444,1.1013,0.3390,-0.8430,0.3086,0.4406,0.800,0.882,0.2465,1001.1000,0.3363,354.221,309.024,358.921,3.732,4.095,1,1
239.783,0.2444,1.1016,0.3388,-0.8473,0.3168,0.4263,0.872,0.925,0.2466,1001.1000,0.3361,354.114,308.932,358.902,3.773,4.148,1,1
239.792,0.2445,1.1017,0.3387,-0.8486,0.3193,0.4217,0.898,0.940,0.2467,1001.1000,0.3359,354.044,308.899,358.980,3.797,4.163,1,1
239.803,0.2445,1.1021,0.3383,-0.8516,0.3248,0.4114,0.935,0.961,0.2467,1001.1000,0.3358,354.002,308.813,359.011,3.849,4.205,1,1
239.820,0.2446,1.1026,0.3381,-0.8522,0.3299,0.4062,0.958,0.975,0.2467,1001.1010,0.3356,353.977,308.759,358.992,3.899,4.253,1,1
239.837,0.2446,1.1026,0.3381,-0.8522,0.3299,0.4062,0.958,0.975,0.2467,1001.1010,0.3354,353.893,308.710,358.867,3.899,4.253,1,1
239.843,0.2445,1.1031,0.3379,-0.8521,0.3344,0.4027,0.966,0.980,0.2467,1001.1020,0.3352,353.730,308.671,358.818,3.917,4.271,1,1
239.848,0.2445,1.1032,0.3379,-0.8518,0.3361,0.4019,0.966,0.980,0.2466,1001.1020,0.3352,353.607,308.660,358.887,3.942,4.283,1,1
