timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
47.425,0.2242,1.1070,0.3217,-0.8641,-0.0292,0.5025,1.000,1.000,0.2268,1001.1060,0.3194,354.112,297.971,0.261,3.907,4.367,1,1
47.447,0.2242,1.1070,0.3217,-0.8639,-0.0275,0.5030,1.000,1.000,0.2269,1001.1060,0.3194,354.151,297.961,0.255,3.918,4.364,1,1
47.453,0.2244,1.1069,0.3218,-0.8637,-0.0284,0.5032,1.000,1.000,0.2271,1001.1060,0.3195,354.200,297.977,0.266,3.918,4.364,1,1
47.462,0.2247,1.1068,0.3219,-0.8633,-0.0289,0.5039,1.000,1.000,0.2272,1001.1050,0.3196,354.230,297.991,0.208,3.935,4.373,1,1
47.481,0.2247,1.1068,0.3219,-0.8630,-0.0277,0.5044,1.000,1.000,0.2273,1001.1050,0.3196,354.281,298.011,0.168,3.935,4.373,1,1
47.487,0.2249,1.1066,0.3219,-0.8630,-0.0290,0.5043,1.000,1.000,0.2275,1001.1050,0.3196,354.366,298.047,0.158,3.933,4.369,1,1
47.495,0.2250,1.1065,0.3219,-0.8625,-0.0288,0.5052,1.000,1.000,0.2277,1001.1050,0.3196,354.391,298.076,0.058,3.930,4.365,1,1
47.506,0.2254,1.1065,0.3219,-0.8622,-0.0278,0.5059,1.000,1.000,0.2278,1001.1050,0.3197,354.440,298.116,0.004,3.917,4.359,1,1
47.526,0.2256,1.1066,0.3220,-0.8619,-0.0262,0.5064,1.000,1.000,0.2281,1001.1050,0.3196,354.446,298.175,359.922,3.918,4.358,1,1
47.546,0.2256,1.1066,0.3220,-0.8619,-0.0262,0.5064,1.000,1.000,0.2283,1001.1050,0.3197,354.436,298.239,359.852,3.918,4.358,1,1
47.553,0.2258,1.1069,0.3219,-0.8618,-0.0247,0.5067,1.000,1.000,0.2285,1001.1060,0.3196,354.369,298.335,359.749,3.911,4.361,1,1
47.562,0.2260,1.1074,0.3219,-0.8613,-0.0195,0.5077,1.000,1.000,0.2286,1001.1060,0.3196,354.258,298.373,359.714,3.904,4.362,1,1
47.582,0.2260,1.1074,0.3219,-0.8614,-0.0189,0.5077,1.000,1.000,0.2286,1001.1060,0.3196,354.158,298.405,359.694,3.904,4.357,1,1
47.587,0.2260,1.1076,0.3218,-0.8612,-0.0170,0.5081,1.000,1.000,0.2287,1001.1060,0.3195,354.050,298.428,359.718,3.904,4.357,1,1
47.595,0.2260,1.1077,0.3218,-0.8614,-0.0148,0.5077,1.000,1.000,0.2286,1001.1060,0.3195,353.966,298.405,359.789,3.913,4.352,1,1
47.606,0.2259,1.1083,0.3216,-0.8624,-0.0087,0.5061,1.000,1.000,0.2286,1001.1070,0.3195,353.843,298.375,359.893,3.924,4.350,1,1
47.624,0.2258,1.1085,0.3216,-0.8630,-0.0074,0.5051,1.000,1.000,0.2285,1001.1070,0.3194,353.665,298.303,359.982,3.929,4.358,1,1
47.644,0.2258,1.1085,0.3216,-0.8632,-0.0073,0.5049,1.000,1.000,0.2284,1001.1070,0.3194,353.571,298.241,0.107,3.929,4.358,1,1
47.649,0.2256,1.1088,0.3215,-0.8644,-0.0055,0.5028,1.000,1.000,0.2283,1001.1070,0.3192,353.481,298.110,0.279,3.921,4.373,1,1
47.656,0.2256,1.1088,0.3215,-0.8650,-0.0065,0.5018,1.000,1.000,0.2282,1001.1070,0.3192,353.551,298.075,0.378,3.927,4.376,1,1
47.662,0.2254,1.1089,0.3214,-0.8660,-0.0071,0.4999,1.000,1.000,0.2282,1001.1070,0.3192,353.557,298.025,0.429,3.943,4.391,1,1
47.681,0.2254,1.1089,0.3214,-0.8660,-0.0071,0.4999,1.000,1.000,0.2281,1001.1070,0.3192,353.562,297.972,0.443,3.943,4.391,1,1
47.687,0.2254,1.1088,0.3213,-0.8668,-0.0076,0.4985,1.000,1.000,0.2281,1001.1070,0.3191,353.596,297.890,0.508,3.953,4.395,1,1
47.695,0.2254,1.1086,0.3213,-0.8675,-0.0086,0.4974,1.000,1.000,0.2280,1001.1070,0.3191,353.670,297.829,0.532,3.968,4.398,1,1
47.706,0.2254,1.1082,0.3212,-0.8691,-0.0105,0.4945,1.000,1.000,0.2280,1001.1070,0.3191,353.731,297.746,0.554,3.980,4.432,1,1
47.722,0.2254,1.1079,0.3212,-0.8700,-0.0121,0.4930,1.000,1.000,0.2280,1001.1070,0.3190,353.813,297.668,0.588,3.985,4.448,1,1
47.742,0.2254,1.1079,0.3212,-0.8698,-0.0119,0.4933,1.000,1.000,0.2280,1001.1070,0.3189,353.929,297.572,0.612,3.998,4.450,1,1
47.748,0.2255,1.1074,0.3210,-0.8711,-0.0151,0.4909,1.000,1.000,0.2282,1001.1060,0.3188,354.118,297.407,0.680,3.998,4.450,1,1
47.753,0.2255,1.1073,0.3210,-0.8717,-0.0169,0.4898,1.000,1.000,0.2282,1001.1060,0.3188,354.217,297.369,0.530,4.009,4.455,1,1
47.762,0.2257,1.1068,0.3209,-0.8723,-0.0199,0.4886,1.000,1.000,0.2283,1001.1060,0.3188,354.303,297.309,0.521,4.015,4.471,1,1
47.781,0.2257,1.1068,0.3209,-0.8723,-0.0199,0.4886,1.000,1.000,0.2284,1001.1050,0.3187,354.399,297.235,0.510,4.015,4.471,1,1
47.786,0.2259,1.1064,0.3208,-0.8730,-0.0226,0.4871,1.000,1.000,0.2287,1001.1050,0.3186,354.560,297.140,0.549,4.013,4.478,1,1
47.795,0.2261,1.1062,0.3208,-0.8732,-0.0244,0.4867,1.000,1.000,0.2288,1001.1050,0.3186,354.671,297.098,0.400,4.021,4.483,1,1
47.806,0.2265,1.1058,0.3206,-0.8738,-0.0270,0.4856,1.000,1.000,0.2290,1001.1050,0.3185,354.760,297.045,0.278,4.038,4.506,1,1
47.822,0.2268,1.1057,0.3206,-0.8740,-0.0270,0.4852,1.000,1.000,0.2292,1001.1040,0.3184,354.820,297.001,0.198,4.040,4.529,1,1
47.843,0.2268,1.1057,0.3206,-0.8739,-0.0263,0.4853,1.000,1.000,0.2295,1001.1040,0.3184,354.851,296.957,0.078,4.044,4.545,1,1
47.848,0.2274,1.1055,0.3204,-0.8744,-0.0282,0.4843,1.000,1.000,0.2301,1001.1040,0.3182,354.959,296.891,0.077,4.044,4.545,1,1
47.854,0.2276,1.1054,0.3204,-0.8745,-0.0282,0.4842,1.000,1.000,0.2303,1001.1040,0.3182,354.951,296.895,359.946,4.047,4.540,1,1
47.862,0.2282,1.1051,0.3202,-0.8743,-0.0286,0.4845,1.000,1.000,0.2306,1001.1040,0.3181,354.983,296.886,359.918,4.055,4.542,1,1
47.881,0.2282,1.1051,0.3202,-0.8742,-0.0279,0.4848,1.000,1.000,0.2309,1001.1040,0.3180,355.029,296.872,359.887,4.071,4.546,1,1
47.887,0.2288,1.1049,0.3201,-0.8745,-0.0271,0.4842,1.000,1.000,0.2315,1001.1040,0.3178,355.091,296.879,359.830,4.085,4.583,1,1
47.895,0.2291,1.1048,0.3200,-0.8799,-0.0205,0.4747,1.000,1.000,0.2318,1001.1040,0.3177,355.098,296.891,359.751,4.098,4.616,1,1
47.906,0.2300,1.1046,0.3196,-0.9178,-0.0149,0.3968,1.000,1.000,0.2322,1001.1030,0.3176,355.151,296.917,359.716,4.168,4.650,1,1
47.923,0.2305,1.1044,0.3194,-0.9264,-0.0187,0.3762,1.000,1.000,0.2327,1001.1030,0.3174,355.174,296.929,359.672,4.183,4.654,1,1
47.942,0.2305,1.1044,0.3194,-0.9264,-0.0187,0.3762,1.000,1.000,0.2332,1001.1030,0.3171,355.180,296.958,359.629,4.183,4.654,1,1
47.948,0.2313,1.1040,0.3189,-0.9266,-0.0236,0.3753,1.000,1.000,0.2340,1001.1030,0.3167,355.259,297.015,359.656,4.187,4.646,1,1
47.953,0.2315,1.1039,0.3188,-0.9285,-0.0260,0.3703,1.000,1.000,0.2342,1001.1030,0.3166,355.280,297.031,359.563,4.187,4.646,1,1
47.962,0.2324,1.1038,0.3184,-0.9296,-0.0330,0.3671,1.000,1.000,0.2346,1001.1030,0.3164,355.322,297.056,359.597,4.183,4.644,1,1
47.981,0.2324,1.1038,0.3184,-0.9270,-0.0354,0.3734,1.000,1.000,0.2351,1001.1020,0.3161,355.346,297.079,359.648,4.195,4.646,1,1
47.986,0.2331,1.1037,0.3180,-0.9243,-0.0370,0.3798,1.000,1.000,0.2358,1001.1020,0.3157,355.377,297.077,359.734,4.206,4.655,1,1
47.995,0.2334,1.1037,0.3178,-0.9263,-0.0394,0.3748,1.000,1.000,0.2361,1001.1020,0.3156,355.481,297.083,359.773,4.215,4.663,1,1
48.006,0.2345,1.1037,0.3172,-0.9228,-0.0387,0.3832,1.000,1.000,0.2366,1001.1020,0.3153,355.503,297.100,359.801,4.212,4.684,1,1
48.024,0.2350,1.1037,0.3170,-0.9237,-0.0405,0.3809,1.000,1.000,0.2372,1001.1020,0.3150,355.550,297.120,359.836,4.217,4.691,1,1
48.045,0.2350,1.1037,0.3170,-0.9227,-0.0386,0.3835,1.000,1.000,0.2377,1001.1020,0.3148,355.570,297.163,359.834,4.214,4.692,1,1
48.050,0.2359,1.1037,0.3166,-0.9223,-0.0377,0.3846,1.000,1.000,0.2386,1001.1020,0.3144,355.519,297.233,359.815,4.214,4.692,1,1
48.056,0.2362,1.1038,0.3165,-0.9220,-0.0359,0.3856,1.000,1.000,0.2389,1001.1030,0.3142,355.491,297.234,359.874,4.213,4.699,1,1
48.062,0.2370,1.1043,0.3162,-0.9219,-0.0332,0.3861,1.000,1.000,0.2392,1001.1030,0.3141,355.444,297.239,359.904,4.247,4.709,1,1
48.082,0.2370,1.1043,0.3162,-0.9218,-0.0316,0.3863,1.000,1.000,0.2397,1001.1030,0.3139,355.328,297.237,359.904,4.254,4.712,1,1
48.088,0.2379,1.1050,0.3157,-0.9222,-0.0283,0.3857,1.000,1.000,0.2406,1001.1040,0.3135,355.140,297.199,359.867,4.254,4.712,1,1
48.095,0.2382,1.1053,0.3156,-0.9226,-0.0239,0.3850,1.000,1.000,0.2409,1001.1040,0.3134,355.024,297.188,-0.005,4.254,4.715,1,1
48.106,0.2392,1.1062,0.3151,-0.9503,0.0677,0.3039,1.000,1.000,0.2414,1001.1040,0.3132,354.872,297.140,359.919,4.206,4.616,1,1
48.124,0.2398,1.1066,0.3149,-0.9564,0.1048,0.2726,1.000,1.000,0.2419,1001.1050,0.3129,354.708,297.077,359.968,4.173,4.544,1,1
48.145,0.2398,1.1066,0.3149,-0.9599,0.1347,0.2460,1.000,1.000,0.2425,1001.1050,0.3127,354.525,296.990,359.972,4.147,4.529,1,1
48.150,0.2407,1.1072,0.3145,-0.9618,0.1664,0.2174,1.000,1.000,0.2434,1001.1060,0.3123,354.336,296.813,359.881,4.127,4.517,1,1
48.155,0.2409,1.1073,0.3144,-0.9615,0.1696,0.2162,1.000,1.000,0.2436,1001.1060,0.3122,354.102,296.774,0.074,4.127,4.517,1,1
48.162,0.2413,1.1078,0.3142,-0.9596,0.2197,0.1760,1.000,1.000,0.2436,1001.1060,0.3122,354.061,296.772,0.112,4.117,4.468,1,1
48.181,0.2413,1.1078,0.3142,-0.9596,0.2197,0.1760,1.000,1.000,0.2440,1001.1060,0.3120,353.981,296.669,359.905,4.117,4.468,1,1
48.187,0.2419,1.1086,0.3139,-0.9580,0.2295,0.1717,1.000,1.000,0.2446,1001.1070,0.3117,353.620,296.537,359.892,4.115,4.457,1,1
48.195,0.2424,1.1093,0.3137,-0.9567,0.2410,0.1631,1.000,1.000,0.2451,1001.1080,0.3115,353.313,296.414,359.814,4.105,4.449,1,1
48.206,0.2433,1.1105,0.3133,-0.9533,0.2607,0.1528,1.000,1.000,0.2455,1001.1090,0.3113,353.093,296.290,359.700,4.098,4.454,1,1
48.224,0.2437,1.1113,0.3130,-0.9508,0.2753,0.1420,1.000,1.000,0.2460,1001.1090,0.3111,352.769,296.169,359.702,4.083,4.470,1,1
48.245,0.2437,1.1113,0.3130,-0.9514,0.2686,0.1504,1.000,1.000,0.2464,1001.1100,0.3109,352.550,296.034,359.574,4.087,4.484,1,1
48.250,0.2444,1.1129,0.3126,-0.9493,0.2805,0.1421,1.000,1.000,0.2471,1001.1110,0.3105,352.168,295.755,359.187,4.091,4.502,1,1
48.256,0.2444,1.1131,0.3126,-0.9479,0.2862,0.1399,1.000,1.000,0.2471,1001.1120,0.3104,351.666,295.743,359.671,4.091,4.502,1,1
48.263,0.2449,1.1148,0.3122,-0.9441,0.3024,0.1315,1.000,1.000,0.2473,1001.1120,0.3103,351.566,295.635,359.459,4.135,4.543,1,1
48.282,0.2449,1.1148,0.3122,-0.9439,0.3022,0.1334,1.000,1.000,0.2476,1001.1130,0.3101,351.031,295.444,359.515,4.180,4.563,1,1
48.287,0.2453,1.1160,0.3120,-0.9415,0.3109,0.1302,1.000,1.000,0.2480,1001.1140,0.3099,350.564,295.239,359.325,4.215,4.584,1,1
48.295,0.2455,1.1166,0.3118,-0.9392,0.3204,0.1233,1.000,1.000,0.2482,1001.1150,0.3097,350.063,295.126,359.732,4.257,4.599,1,1
48.306,0.2462,1.1175,0.3114,-0.9365,0.3304,0.1170,1.000,1.000,0.2485,1001.1150,0.3096,349.836,295.027,359.689,4.356,4.721,1,1
48.324,0.2466,1.1179,0.3111,-0.9353,0.3360,0.1108,1.000,1.000,0.2488,1001.1160,0.3093,349.641,294.921,359.633,4.391,4.757,1,1
48.343,0.2466,1.1179,0.3111,-0.9356,0.3368,0.1062,1.000,1.000,0.2493,1001.1160,0.3090,349.358,294.813,359.676,4.393,4.756,1,1
48.348,0.2475,1.1187,0.3105,-0.9341,0.3420,0.1023,1.000,1.000,0.2501,1001.1170,0.3084,349.109,294.578,359.418,4.393,4.756,1,1
48.353,0.2478,1.1188,0.3103,-0.9329,0.3483,0.0918,1.000,1.000,0.2504,1001.1170,0.3083,348.834,294.562,359.517,4.393,4.732,1,1
48.362,0.2484,1.1198,0.3099,-0.9283,0.3639,0.0764,1.000,1.000,0.2507,1001.1180,0.3081,348.715,294.495,359.407,4.360,4.681,1,1
48.381,0.2484,1.1198,0.3099,-0.9283,0.3639,0.0764,1.000,1.000,0.2511,1001.1180,0.3079,348.476,294.422,359.361,4.360,4.681,1,1
48.387,0.2489,1.1203,0.3096,-0.9270,0.3676,0.0741,1.000,1.000,0.2516,1001.1190,0.3076,348.259,294.304,359.296,4.360,4.681,1,1
