timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
1731.204,0.2468,1.0437,0.2575,-0.8969,-0.3782,0.2292,1.000,1.000,0.2568,1001.0480,0.2521,14.594,302.796,354.286,3.923,3.745,1,1
1731.223,0.2467,1.0437,0.2575,-0.8981,-0.3762,0.2277,1.000,1.000,0.2568,1001.0480,0.2521,14.600,302.794,354.294,3.940,3.731,1,1
1731.242,0.2467,1.0437,0.2575,-0.8981,-0.3762,0.2277,1.000,1.000,0.2568,1001.0480,0.2521,14.590,302.820,354.302,3.940,3.731,1,1
1731.247,0.2468,1.0437,0.2575,-0.8982,-0.3769,0.2261,1.000,1.000,0.2568,1001.0480,0.2521,14.604,302.805,354.277,3.944,3.734,1,1
1731.253,0.2468,1.0437,0.2575,-0.8990,-0.3758,0.2250,1.000,1.000,0.2568,1001.0480,0.2521,14.589,302.796,354.277,3.945,3.743,1,1
1731.259,0.2468,1.0437,0.2575,-0.8991,-0.3755,0.2248,1.000,1.000,0.2569,1001.0480,0.2520,14.582,302.802,354.271,3.947,3.751,1,1
1731.270,0.2467,1.0438,0.2574,-0.8999,-0.3754,0.2218,1.000,1.000,0.2568,1001.0480,0.2520,14.575,302.792,354.272,3.946,3.751,1,1
1731.289,0.2467,1.0438,0.2574,-0.8999,-0.3754,0.2218,1.000,1.000,0.2568,1001.0480,0.2520,14.582,302.785,354.260,3.946,3.751,1,1
1731.295,0.2467,1.0438,0.2574,-0.8999,-0.3754,0.2217,1.000,1.000,0.2568,1001.0480,0.2520,14.588,302.783,354.245,3.946,3.751,1,1
1731.304,0.2467,1.0438,0.2573,-0.9008,-0.3754,0.2183,1.000,1.000,0.2568,1001.0480,0.2519,14.604,302.784,354.236,3.971,3.716,1,1
1731.322,0.2467,1.0438,0.2573,-0.9016,-0.3735,0.2182,1.000,1.000,0.2568,1001.0480,0.2519,14.572,302.781,354.221,3.980,3.745,1,1
1731.342,0.2467,1.0438,0.2573,-0.9016,-0.3735,0.2182,1.000,1.000,0.2568,1001.0480,0.2519,14.538,302.773,354.230,3.980,3.745,1,1
1731.347,0.2467,1.0438,0.2573,-0.9015,-0.3740,0.2179,1.000,1.000,0.2568,1001.0480,0.2518,14.526,302.772,354.298,3.976,3.765,1,1
1731.352,0.2467,1.0437,0.2572,-0.9015,-0.3743,0.2171,1.000,1.000,0.2568,1001.0480,0.2518,14.579,302.779,354.310,3.972,3.778,1,1
1731.359,0.2467,1.0437,0.2572,-0.9010,-0.3758,0.2168,1.000,1.000,0.2568,1001.0480,0.2518,14.593,302.782,354.319,3.972,3.787,1,1
1731.370,0.2468,1.0437,0.2571,-0.9012,-0.3764,0.2149,1.000,1.000,0.2568,1001.0480,0.2518,14.601,302.784,354.310,3.979,3.800,1,1
1731.390,0.2468,1.0437,0.2571,-0.9012,-0.3764,0.2149,1.000,1.000,0.2568,1001.0480,0.2517,14.611,302.777,354.319,3.979,3.800,1,1
1731.395,0.2468,1.0436,0.2571,-0.9012,-0.3764,0.2149,1.000,1.000,0.2568,1001.0480,0.2517,14.620,302.779,354.302,3.985,3.800,1,1
1731.404,0.2468,1.0436,0.2571,-0.9021,-0.3751,0.2132,1.000,1.000,0.2569,1001.0480,0.2517,14.601,302.770,354.287,3.994,3.794,1,1
1731.421,0.2468,1.0436,0.2571,-0.9022,-0.3753,0.2124,1.000,1.000,0.2569,1001.0480,0.2516,14.601,302.765,354.308,3.985,3.784,1,1
1731.441,0.2468,1.0436,0.2571,-0.9022,-0.3753,0.2124,1.000,1.000,0.2569,1001.0480,0.2516,14.599,302.753,354.315,3.985,3.784,1,1
1731.446,0.2469,1.0436,0.2570,-0.9022,-0.3757,0.2120,1.000,1.000,0.2569,1001.0480,0.2516,14.609,302.748,354.304,3.984,3.780,1,1
1731.451,0.2469,1.0436,0.2570,-0.9028,-0.3746,0.2114,1.000,1.000,0.2569,1001.0480,0.2516,14.605,302.746,354.309,3.982,3.792,1,1
1731.459,0.2469,1.0436,0.2570,-0.9028,-0.3745,0.2113,1.000,1.000,0.2570,1001.0480,0.2516,14.602,302.742,354.304,3.982,3.792,1,1
1731.470,0.2469,1.0436,0.2569,-0.9036,-0.3731,0.2104,1.000,1.000,0.2570,1001.0480,0.2516,14.609,302.742,354.297,3.993,3.824,1,1
1731.490,0.2469,1.0436,0.2569,-0.9036,-0.3731,0.2104,1.000,1.000,0.2570,1001.0480,0.2515,14.603,302.748,354.290,3.993,3.824,1,1
1731.495,0.2470,1.0436,0.2570,-0.9037,-0.3731,0.2100,1.000,1.000,0.2571,1001.0480,0.2516,14.594,302.750,354.273,4.001,3.826,1,1
1731.504,0.2470,1.0437,0.2570,-0.9044,-0.3717,0.2094,1.000,1.000,0.2571,1001.0480,0.2516,14.581,302.748,354.273,4.019,3.817,1,1
1731.522,0.2470,1.0437,0.2570,-0.9059,-0.3685,0.2085,1.000,1.000,0.2571,1001.0480,0.2516,14.561,302.750,354.268,4.025,3.833,1,1
1731.541,0.2470,1.0437,0.2570,-0.9059,-0.3685,0.2085,1.000,1.000,0.2571,1001.0480,0.2516,14.549,302.756,354.263,4.025,3.833,1,1
1731.547,0.2470,1.0438,0.2570,-0.9059,-0.3686,0.2085,1.000,1.000,0.2571,1001.0480,0.2516,14.518,302.755,354.258,4.021,3.834,1,1
1731.552,0.2470,1.0438,0.2570,-0.9060,-0.3684,0.2086,1.000,1.000,0.2571,1001.0480,0.2516,14.501,302.753,354.273,4.021,3.834,1,1
1731.559,0.2471,1.0438,0.2570,-0.9063,-0.3678,0.2081,1.000,1.000,0.2572,1001.0480,0.2516,14.506,302.757,354.272,4.018,3.836,1,1
1731.570,0.2471,1.0437,0.2570,-0.9066,-0.3674,0.2076,1.000,1.000,0.2572,1001.0480,0.2516,14.489,302.756,354.269,4.013,3.837,1,1
