timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
1601.384,0.2437,1.0445,0.2534,-0.6843,-0.4218,0.5948,1.000,1.000,0.2526,1001.0500,0.2479,13.637,301.210,355.981,3.635,3.963,1,1
1601.389,0.2437,1.0445,0.2534,-0.6840,-0.4219,0.5951,1.000,1.000,0.2526,1001.0500,0.2479,13.652,301.224,356.029,3.635,3.963,1,1
1601.397,0.2437,1.0445,0.2534,-0.6818,-0.4187,0.5999,1.000,1.000,0.2526,1001.0500,0.2479,13.666,301.238,356.061,3.704,3.940,1,1
1601.408,0.2439,1.0445,0.2535,-0.6727,-0.4401,0.5948,1.000,1.000,0.2526,1001.0490,0.2479,13.672,301.261,356.096,3.660,3.859,1,1
1601.428,0.2439,1.0445,0.2536,-0.6706,-0.4537,0.5869,1.000,1.000,0.2527,1001.0490,0.2480,13.690,301.291,356.124,3.598,3.843,1,1
1601.449,0.2439,1.0445,0.2536,-0.6722,-0.4581,0.5817,1.000,1.000,0.2528,1001.0500,0.2481,13.702,301.326,356.129,3.597,3.827,1,1
1601.454,0.2440,1.0446,0.2536,-0.6717,-0.4584,0.5819,1.000,1.000,0.2529,1001.0500,0.2481,13.725,301.354,356.126,3.597,3.827,1,1
1601.464,0.2440,1.0446,0.2536,-0.6729,-0.4688,0.5722,1.000,1.000,0.2529,1001.0500,0.2481,13.725,301.348,356.100,3.628,3.865,1,1
1601.484,0.2440,1.0446,0.2536,-0.6728,-0.4722,0.5695,1.000,1.000,0.2528,1001.0500,0.2481,13.734,301.331,356.067,3.624,3.859,1,1
1601.490,0.2440,1.0447,0.2536,-0.6739,-0.4757,0.5652,1.000,1.000,0.2528,1001.0500,0.2481,13.717,301.275,355.965,3.619,3.871,1,1
1601.497,0.2439,1.0448,0.2536,-0.6750,-0.4745,0.5650,1.000,1.000,0.2528,1001.0500,0.2481,13.633,301.232,355.945,3.619,3.871,1,1
1601.508,0.2437,1.0449,0.2535,-0.6682,-0.4793,0.5690,1.000,1.000,0.2527,1001.0500,0.2480,13.607,301.172,355.878,3.621,3.972,1,1
1601.529,0.2435,1.0452,0.2534,-0.6735,-0.4738,0.5674,1.000,1.000,0.2526,1001.0500,0.2480,13.577,301.135,355.805,3.534,3.874,1,1
1601.547,0.2435,1.0452,0.2534,-0.6735,-0.4738,0.5674,1.000,1.000,0.2524,1001.0500,0.2479,13.565,301.036,355.648,3.534,3.874,1,1
1601.552,0.2433,1.0455,0.2532,-0.6775,-0.4681,0.5673,1.000,1.000,0.2522,1001.0500,0.2478,13.429,300.867,355.423,3.513,3.866,1,1
1601.557,0.2432,1.0456,0.2532,-0.6798,-0.4652,0.5671,1.000,1.000,0.2521,1001.0510,0.2477,13.231,300.786,355.399,3.513,3.866,1,1
1601.564,0.2429,1.0460,0.2530,-0.6887,-0.4550,0.5645,1.000,1.000,0.2520,1001.0510,0.2477,13.135,300.706,355.317,3.516,3.828,1,1
1601.582,0.2429,1.0460,0.2530,-0.6859,-0.4584,0.5652,1.000,1.000,0.2519,1001.0510,0.2476,13.095,300.598,355.130,3.529,3.849,1,1
1601.588,0.2427,1.0463,0.2529,-0.6889,-0.4551,0.5642,1.000,1.000,0.2517,1001.0510,0.2475,12.868,300.464,355.036,3.529,3.849,1,1
1601.597,0.2426,1.0466,0.2528,-0.6934,-0.4468,0.5653,1.000,1.000,0.2517,1001.0510,0.2474,12.701,300.375,354.950,3.664,3.876,1,1
1601.608,0.2427,1.0470,0.2527,-0.6938,-0.4403,0.5699,1.000,1.000,0.2517,1001.0520,0.2474,12.575,300.327,354.935,3.870,3.760,1,1
1601.629,0.2427,1.0470,0.2527,-0.6923,-0.4358,0.5751,1.000,1.000,0.2517,1001.0520,0.2474,12.488,300.301,354.961,3.820,3.743,1,1
1601.647,0.2427,1.0470,0.2527,-0.6945,-0.4350,0.5730,1.000,1.000,0.2518,1001.0520,0.2473,12.446,300.264,354.947,3.776,3.751,1,1
1601.653,0.2429,1.0470,0.2526,-0.6951,-0.4347,0.5727,1.000,1.000,0.2520,1001.0520,0.2472,12.433,300.212,355.001,3.776,3.751,1,1
1601.664,0.2430,1.0468,0.2525,-0.6893,-0.4330,0.5809,1.000,1.000,0.2520,1001.0520,0.2472,12.463,300.188,355.036,3.839,3.774,1,1
1601.684,0.2430,1.0468,0.2525,-0.6832,-0.4355,0.5862,1.000,1.000,0.2521,1001.0520,0.2471,12.511,300.178,355.028,3.815,3.781,1,1
1601.689,0.2432,1.0467,0.2524,-0.6826,-0.4364,0.5862,1.000,1.000,0.2522,1001.0520,0.2470,12.579,300.183,355.061,3.815,3.781,1,1
1601.697,0.2432,1.0466,0.2524,-0.6805,-0.4356,0.5892,1.000,1.000,0.2523,1001.0510,0.2470,12.637,300.218,355.060,3.761,3.767,1,1
1601.708,0.2433,1.0465,0.2524,-0.6815,-0.4394,0.5852,1.000,1.000,0.2523,1001.0510,0.2470,12.656,300.220,355.101,3.648,3.741,1,1
1601.728,0.2434,1.0463,0.2524,-0.6778,-0.4389,0.5898,1.000,1.000,0.2524,1001.0510,0.2470,12.719,300.254,355.103,3.609,3.711,1,1
1601.747,0.2434,1.0463,0.2524,-0.6784,-0.4404,0.5880,1.000,1.000,0.2524,1001.0510,0.2470,12.757,300.311,355.136,3.598,3.724,1,1
1601.752,0.2434,1.0463,0.2524,-0.6777,-0.4410,0.5884,1.000,1.000,0.2524,1001.0510,0.2470,12.796,300.354,355.144,3.598,3.724,1,1
1601.757,0.2434,1.0463,0.2524,-0.6775,-0.4413,0.5884,1.000,1.000,0.2524,1001.0510,0.2470,12.817,300.363,355.147,3.598,3.724,1,1
1601.764,0.2433,1.0463,0.2524,-0.6799,-0.4393,0.5871,1.000,1.000,0.2524,1001.0510,0.2470,12.819,300.386,355.147,3.632,3.715,1,1
1601.783,0.2433,1.0463,0.2524,-0.6799,-0.4393,0.5871,1.000,1.000,0.2524,1001.0510,0.2470,12.828,300.429,355.181,3.632,3.715,1,1
1601.789,0.2434,1.0462,0.2524,-0.6804,-0.4397,0.5862,1.000,1.000,0.2524,1001.0510,0.2470,12.813,300.472,355.199,3.637,3.718,1,1
1601.797,0.2434,1.0462,0.2524,-0.6799,-0.4399,0.5866,1.000,1.000,0.2524,1001.0510,0.2470,12.830,300.507,355.213,3.637,3.718,1,1
1601.808,0.2434,1.0461,0.2524,-0.6774,-0.4409,0.5889,1.000,1.000,0.2524,1001.0510,0.2470,12.842,300.549,355.264,3.728,3.751,1,1
1601.829,0.2434,1.0460,0.2524,-0.6787,-0.4346,0.5920,1.000,1.000,0.2524,1001.0510,0.2470,12.874,300.589,355.303,3.682,3.802,1,1
1601.849,0.2434,1.0460,0.2524,-0.6827,-0.4259,0.5937,1.000,1.000,0.2524,1001.0510,0.2470,12.885,300.615,355.367,3.654,3.813,1,1
1601.854,0.2435,1.0460,0.2523,-0.6819,-0.4263,0.5944,1.000,1.000,0.2525,1001.0510,0.2468,12.925,300.656,355.452,3.654,3.813,1,1
1601.864,0.2436,1.0458,0.2521,-0.6862,-0.4211,0.5931,1.000,1.000,0.2526,1001.0510,0.2468,13.020,300.695,355.479,3.562,3.998,1,1
1601.884,0.2436,1.0458,0.2521,-0.6862,-0.4211,0.5931,1.000,1.000,0.2526,1001.0510,0.2467,13.032,300.720,355.520,3.562,3.998,1,1
1601.890,0.2437,1.0457,0.2521,-0.6857,-0.4178,0.5960,1.000,1.000,0.2526,1001.0510,0.2466,13.087,300.750,355.589,3.561,4.008,1,1
1601.897,0.2437,1.0457,0.2520,-0.6852,-0.4189,0.5958,1.000,1.000,0.2527,1001.0510,0.2465,13.150,300.759,355.578,3.561,4.008,1,1
1601.908,0.2438,1.0456,0.2518,-0.6866,-0.4157,0.5965,1.000,1.000,0.2527,1001.0510,0.2464,13.188,300.773,355.612,3.651,3.893,1,1
1601.928,0.2439,1.0456,0.2517,-0.6853,-0.4133,0.5996,1.000,1.000,0.2528,1001.0510,0.2463,13.214,300.778,355.594,3.732,3.841,1,1
1601.947,0.2439,1.0456,0.2517,-0.6846,-0.4135,0.6003,1.000,1.000,0.2528,1001.0510,0.2462,13.209,300.785,355.605,3.740,3.845,1,1
1601.952,0.2439,1.0456,0.2516,-0.6845,-0.4131,0.6007,1.000,1.000,0.2529,1001.0510,0.2461,13.197,300.798,355.663,3.740,3.845,1,1
1601.957,0.2439,1.0456,0.2516,-0.6838,-0.4139,0.6008,1.000,1.000,0.2529,1001.0510,0.2461,13.259,300.814,355.714,3.740,3.845,1,1
1601.964,0.2439,1.0457,0.2516,-0.6940,-0.4152,0.5882,1.000,1.000,0.2529,1001.0510,0.2461,13.226,300.819,355.729,3.540,3.858,1,1
1601.984,0.2439,1.0457,0.2516,-0.6940,-0.4152,0.5882,1.000,1.000,0.2529,1001.0510,0.2461,13.224,300.839,355.781,3.540,3.858,1,1
1601.990,0.2439,1.0457,0.2515,-0.6946,-0.4156,0.5872,1.000,1.000,0.2528,1001.0510,0.2461,13.261,300.859,355.772,3.533,3.874,1,1
1601.997,0.2439,1.0457,0.2515,-0.6948,-0.4153,0.5872,1.000,1.000,0.2528,1001.0510,0.2461,13.240,300.855,355.765,3.533,3.874,1,1
1602.008,0.2436,1.0458,0.2514,-0.6963,-0.4111,0.5884,1.000,1.000,0.2527,1001.0510,0.2460,13.216,300.832,355.711,3.669,3.910,1,1
1602.030,0.2435,1.0458,0.2513,-0.6968,-0.4097,0.5888,1.000,1.000,0.2525,1001.0510,0.2460,13.215,300.796,355.696,3.707,3.907,1,1
1602.049,0.2435,1.0458,0.2513,-0.6969,-0.4080,0.5898,1.000,1.000,0.2524,1001.0510,0.2459,13.197,300.734,355.689,3.740,3.933,1,1
1602.054,0.2434,1.0458,0.2513,-0.6972,-0.4084,0.5892,1.000,1.000,0.2524,1001.0510,0.2459,13.225,300.688,355.709,3.740,3.933,1,1
1602.064,0.2435,1.0457,0.2512,-0.6950,-0.4091,0.5913,1.000,1.000,0.2524,1001.0510,0.2458,13.245,300.679,355.718,3.657,3.989,1,1
1602.084,0.2435,1.0457,0.2512,-0.6950,-0.4091,0.5913,1.000,1.000,0.2524,1001.0510,0.2458,13.279,300.665,355.731,3.657,3.989,1,1
