TrialID,Scenario,Condition,StartTime,EndTime,DurationSeconds,Success,Collisions,BlinkRatePerMin
6,Identification,Foveated_90_5,18:45:22.233,18:46:04.229,41.98,1,0,12.86
7,Identification,InverseFoveated_5_90,18:46:18.772,18:46:55.736,36.96,1,0,10.55
8,Identification,UniformQ50,18:47:10.112,18:47:43.472,33.36,1,0,10.79
