timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
324.859,0.2408,1.0585,0.1387,-0.9466,0.3221,-0.0134,0.998,0.000,0.2585,1001.0360,0.1684,353.870,261.017,358.478,0.000,0.000,0,0
324.865,0.2409,1.0586,0.1388,-0.9456,0.3252,-0.0101,0.962,0.000,0.2585,1001.0360,0.1684,353.887,261.025,358.466,0.000,0.000,0,0
324.882,0.2409,1.0586,0.1388,-0.9460,0.3241,-0.0082,0.924,0.000,0.2586,1001.0360,0.1684,353.889,261.044,358.444,0.000,0.000,0,0
324.888,0.2408,1.0586,0.1390,-0.9458,0.3245,-0.0075,0.924,0.000,0.2584,1001.0360,0.1685,353.856,261.075,358.396,0.000,0.000,0,0
324.899,0.2408,1.0586,0.1390,-0.9477,0.3190,-0.0070,0.888,0.000,0.2585,1001.0360,0.1686,353.828,261.107,358.395,0.000,0.000,0,0
324.910,0.2407,1.0586,0.1393,-0.9460,0.3242,-0.0039,0.858,0.000,0.2586,1001.0360,0.1687,353.831,261.137,358.395,0.000,0.000,0,0
324.930,0.2409,1.0585,0.1393,-0.9465,0.3226,-0.0034,0.806,0.000,0.2585,1001.0360,0.1688,353.847,261.159,358.388,0.000,0.000,0,0
324.948,0.2409,1.0585,0.1393,-0.9469,0.3216,-0.0037,0.820,0.000,0.2586,1001.0360,0.1689,353.842,261.185,358.386,0.000,0.000,0,0
324.955,0.2408,1.0584,0.1395,-0.9471,0.3210,-0.0030,0.820,0.000,0.2586,1001.0360,0.1691,353.872,261.224,358.361,0.000,0.000,0,0
324.960,0.2409,1.0584,0.1396,-0.9474,0.3201,-0.0025,0.831,0.000,0.2586,1001.0360,0.1691,353.858,261.238,358.338,0.000,0.000,0,0
324.978,0.2409,1.0584,0.1396,-0.9477,0.3191,-0.0032,0.865,0.000,0.2587,1001.0360,0.1691,353.875,261.250,358.309,0.000,0.000,0,0
324.983,0.2408,1.0586,0.1398,-0.9479,0.3186,-0.0028,0.865,0.000,0.2586,1001.0360,0.1692,353.880,261.294,358.303,0.000,0.000,0,0
324.988,0.2408,1.0587,0.1398,-0.9477,0.3192,-0.0021,0.865,0.000,0.2586,1001.0360,0.1693,353.833,261.312,358.224,0.000,0.000,0,0
324.999,0.2409,1.0588,0.1399,-0.9480,0.3184,-0.0026,0.865,0.000,0.2587,1001.0360,0.1693,353.847,261.321,358.220,0.000,0.000,0,0
325.010,0.2409,1.0591,0.1400,-0.9480,0.3183,-0.0018,0.865,0.000,0.2588,1001.0360,0.1693,353.848,261.340,358.191,0.000,0.000,0,0
325.028,0.2410,1.0594,0.1401,-0.9480,0.3183,-0.0022,0.859,0.000,0.2587,1001.0370,0.1695,353.828,261.350,358.195,0.000,0.000,0,0
325.046,0.2410,1.0594,0.1401,-0.9480,0.3183,-0.0022,0.859,0.000,0.2588,1001.0370,0.1695,353.819,261.341,358.172,0.000,0.000,0,0
325.052,0.2408,1.0598,0.1402,-0.9479,0.3186,-0.0025,0.846,0.000,0.2586,1001.0370,0.1696,353.796,261.321,358.152,0.000,0.000,0,0
325.059,0.2408,1.0600,0.1401,-0.9474,0.3199,-0.0030,0.837,0.000,0.2586,1001.0370,0.1695,353.738,261.309,358.243,0.000,0.000,0,0
325.065,0.2409,1.0603,0.1400,-0.9472,0.3207,-0.0031,0.837,0.000,0.2586,1001.0370,0.1695,353.742,261.303,358.199,0.000,0.000,0,0
325.083,0.2409,1.0603,0.1400,-0.9471,0.3208,-0.0031,0.866,0.000,0.2587,1001.0380,0.1694,353.681,261.294,358.204,0.000,0.000,0,0
325.088,0.2407,1.0605,0.1402,-0.9468,0.3218,-0.0033,0.866,0.000,0.2584,1001.0380,0.1696,353.625,261.282,358.218,0.000,0.000,0,0
325.099,0.2408,1.0606,0.1401,-0.9466,0.3225,-0.0035,0.866,0.000,0.2585,1001.0380,0.1696,353.584,261.272,358.217,0.000,0.000,0,0
325.110,0.2408,1.0606,0.1402,-0.9465,0.3228,-0.0038,0.850,0.000,0.2586,1001.0380,0.1695,353.577,261.265,358.221,0.000,0.000,0,0
325.126,0.2409,1.0604,0.1402,-0.9465,0.3226,-0.0041,0.887,0.000,0.2584,1001.0380,0.1697,353.568,261.251,358.220,0.000,0.000,0,0
325.144,0.2409,1.0604,0.1402,-0.9472,0.3206,-0.0006,0.898,0.000,0.2585,1001.0380,0.1697,353.586,261.236,358.245,9.729,0.000,1,0
325.149,0.2410,1.0602,0.1402,-0.9403,0.3403,0.0108,0.898,0.000,0.2587,1001.0380,0.1696,353.596,261.211,358.266,10.288,0.000,1,0
325.156,0.2407,1.0602,0.1403,-0.9405,0.3396,0.0107,0.898,0.000,0.2584,1001.0380,0.1698,353.642,261.208,358.261,10.288,0.000,1,0
325.165,0.2409,1.0600,0.1403,-0.9305,0.3659,0.0167,0.898,0.000,0.2585,1001.0370,0.1698,353.653,261.211,358.267,12.317,0.000,1,0
325.183,0.2409,1.0600,0.1403,-0.9305,0.3659,0.0167,0.898,0.000,0.2586,1001.0370,0.1698,353.660,261.216,358.261,13.149,0.000,1,0
325.188,0.2408,1.0599,0.1404,-0.9097,0.4143,0.0274,0.898,0.000,0.2585,1001.0370,0.1699,353.636,261.229,358.250,13.149,0.000,1,0
325.199,0.2408,1.0598,0.1405,-0.9018,0.4310,0.0312,0.898,0.000,0.2585,1001.0370,0.1699,353.653,261.233,358.226,0.000,0.000,0,0
325.210,0.2406,1.0596,0.1408,-0.8933,0.4481,0.0351,0.801,0.000,0.2586,1001.0370,0.1699,353.624,261.243,358.221,0.000,0.000,0,0
325.227,0.2409,1.0594,0.1407,-0.8910,0.4525,0.0355,0.872,0.000,0.2583,1001.0370,0.1702,353.640,261.258,358.248,0.000,0.000,0,0
325.246,0.2409,1.0594,0.1407,-0.8869,0.4605,0.0374,0.898,0.000,0.2586,1001.0370,0.1701,353.644,261.255,358.260,0.000,0.000,0,0
325.251,0.2408,1.0591,0.1408,-0.9017,0.4316,0.0273,0.931,0.000,0.2585,1001.0360,0.1703,353.685,261.268,358.268,12.850,0.000,1,0
325.258,0.2408,1.0590,0.1408,-0.9018,0.4313,0.0272,0.931,0.000,0.2586,1001.0360,0.1703,353.703,261.266,358.272,12.850,0.000,1,0
325.265,0.2410,1.0587,0.1408,-0.9044,0.4260,0.0248,0.945,0.000,0.2587,1001.0360,0.1702,353.714,261.291,358.230,11.099,0.000,1,0
325.283,0.2410,1.0587,0.1408,-0.8933,0.4483,0.0326,0.945,0.000,0.2588,1001.0360,0.1702,353.697,261.311,358.215,10.433,0.000,1,0
325.288,0.2409,1.0587,0.1410,-0.9019,0.4311,0.0254,0.956,0.000,0.2586,1001.0360,0.1704,353.697,261.335,358.147,9.890,0.000,1,0
325.299,0.2410,1.0587,0.1410,-0.9032,0.4283,0.0283,0.956,0.000,0.2587,1001.0360,0.1704,353.616,261.361,358.105,9.748,0.000,1,0
325.310,0.2410,1.0586,0.1411,-0.9100,0.4134,0.0309,0.965,0.000,0.2588,1001.0360,0.1704,353.551,261.389,358.103,0.000,0.000,0,0
325.327,0.2411,1.0585,0.1411,-0.9124,0.4081,0.0326,0.912,0.000,0.2587,1001.0360,0.1705,353.524,261.408,358.120,0.000,0.000,0,0
325.345,0.2411,1.0585,0.1411,-0.9124,0.4081,0.0326,0.912,0.000,0.2588,1001.0360,0.1704,353.523,261.441,358.126,0.000,0.000,0,0
325.351,0.2410,1.0583,0.1412,-0.9134,0.4058,0.0328,0.849,0.000,0.2588,1001.0360,0.1706,353.518,261.492,358.108,0.000,0.000,0,0
325.357,0.2411,1.0582,0.1413,-0.9121,0.4086,0.0336,0.849,0.000,0.2588,1001.0350,0.1706,353.493,261.513,358.156,0.000,0.000,0,0
325.365,0.2412,1.0579,0.1414,-0.9161,0.4001,0.0279,0.812,0.000,0.2589,1001.0350,0.1706,353.504,261.561,358.131,10.015,0.000,1,0
325.383,0.2412,1.0579,0.1414,-0.9157,0.4005,0.0331,0.812,0.000,0.2590,1001.0350,0.1707,353.473,261.625,358.113,10.192,0.000,1,0
325.388,0.2410,1.0576,0.1417,-0.9183,0.3948,0.0302,0.850,0.000,0.2589,1001.0350,0.1709,353.502,261.709,358.075,10.501,0.000,1,0
325.399,0.2411,1.0574,0.1417,-0.9274,0.3739,0.0117,0.880,0.000,0.2590,1001.0350,0.1709,353.466,261.784,358.037,10.519,0.000,1,0
325.410,0.2413,1.0568,0.1419,-0.9510,0.3019,-0.0667,0.926,0.000,0.2591,1001.0340,0.1709,353.458,261.871,357.973,9.595,0.000,1,0
325.427,0.2412,1.0564,0.1421,-0.9497,0.3082,-0.0550,0.953,0.000,0.2593,1001.0340,0.1710,353.461,261.954,357.932,8.740,0.000,1,0
