t,event,bytes_total,bytes_periph,bytes_fovea,cmd_received,gaze_uv,quality_mode,crop_x,crop_y,crop_w,crop_h,delta_ms
1779386332.1310,gaze_received,0,0,0,,"0.839,0.315",gaze,,,,,
1779386332.1646,gaze_received,0,0,0,,"0.832,0.295",gaze,,,,,
1779386332.1798,frame_sent,14373,9030,5327,,"0.832,0.295",gaze,432,238,200,200,13.0
1779386332.1984,gaze_received,0,0,0,,"0.824,0.276",gaze,,,,,
1779386332.2325,gaze_received,0,0,0,,"0.816,0.257",gaze,,,,,
1779386332.2325,frame_sent,14104,9038,5050,,"0.824,0.276",gaze,427,247,200,200,30.5
1779386332.2661,gaze_received,0,0,0,,"0.807,0.239",gaze,,,,,
1779386332.2818,frame_sent,14092,9038,5038,,"0.807,0.239",gaze,416,265,200,200,13.5
1779386332.3001,gaze_received,0,0,0,,"0.798,0.222",gaze,,,,,
1779386332.3323,frame_sent,13813,9005,4792,,"0.798,0.222",gaze,410,273,200,200,30.0
1779386332.3339,gaze_received,0,0,0,,"0.789,0.206",gaze,,,,,
1779386332.3676,gaze_received,0,0,0,,"0.780,0.191",gaze,,,,,
1779386332.3846,frame_sent,13704,9068,4620,,"0.780,0.191",gaze,399,288,200,192,13.6
1779386332.4012,gaze_received,0,0,0,,"0.770,0.177",gaze,,,,,
1779386332.4341,frame_sent,13997,9081,4900,,"0.770,0.177",gaze,392,294,200,186,31.1
1779386332.4351,gaze_received,0,0,0,,"0.760,0.164",gaze,,,,,
1779386332.4690,gaze_received,0,0,0,,"0.750,0.152",gaze,,,,,
1779386332.4868,frame_sent,13510,9060,4434,,"0.750,0.152",gaze,379,306,200,174,14.6
1779386332.5027,gaze_received,0,0,0,,"0.739,0.141",gaze,,,,,
1779386332.5363,gaze_received,0,0,0,,"0.728,0.132",gaze,,,,,
1779386332.5363,frame_sent,13517,9062,4439,,"0.739,0.141",gaze,372,312,200,168,31.9
1779386332.5699,gaze_received,0,0,0,,"0.717,0.123",gaze,,,,,
1779386332.5886,frame_sent,13338,9083,4239,,"0.717,0.123",gaze,358,320,200,160,15.7
1779386332.6039,gaze_received,0,0,0,,"0.705,0.116",gaze,,,,,
1779386332.6375,gaze_received,0,0,0,,"0.694,0.110",gaze,,,,,
1779386332.6386,frame_sent,13246,9080,4150,,"0.694,0.110",gaze,343,327,200,153,-1.3
1779386332.6711,gaze_received,0,0,0,,"0.682,0.105",gaze,,,,,
1779386332.6880,frame_sent,13261,9119,4126,,"0.682,0.105",gaze,336,329,200,151,16.4
1779386332.7051,gaze_received,0,0,0,,"0.670,0.102",gaze,,,,,
1779386332.7390,gaze_received,0,0,0,,"0.657,0.100",gaze,,,,,
1779386332.7407,frame_sent,13605,9183,4406,,"0.657,0.100",gaze,320,331,200,149,0.0
1779386332.7728,gaze_received,0,0,0,,"0.645,0.099",gaze,,,,,
1779386332.7925,frame_sent,13689,9209,4464,,"0.645,0.099",gaze,312,332,200,148,17.6
1779386332.8066,gaze_received,0,0,0,,"0.632,0.100",gaze,,,,,
1779386332.8403,gaze_received,0,0,0,,"0.619,0.102",gaze,,,,,
1779386332.8431,frame_sent,13870,9192,4662,,"0.619,0.102",gaze,295,330,200,150,1.1
1779386332.8742,gaze_received,0,0,0,,"0.606,0.105",gaze,,,,,
1779386332.8938,frame_sent,14033,9186,4831,,"0.606,0.105",gaze,287,329,200,151,18.4
1779386332.9080,gaze_received,0,0,0,,"0.593,0.110",gaze,,,,,
1779386332.9419,gaze_received,0,0,0,,"0.580,0.116",gaze,,,,,
1779386332.9447,frame_sent,14397,9185,5196,,"0.580,0.116",gaze,270,324,200,156,1.7
1779386332.9759,gaze_received,0,0,0,,"0.567,0.123",gaze,,,,,
1779386332.9970,frame_sent,14660,9211,5433,,"0.567,0.123",gaze,262,320,200,160,18.8
1779386333.0097,gaze_received,0,0,0,,"0.553,0.131",gaze,,,,,
1779386333.0435,gaze_received,0,0,0,,"0.540,0.141",gaze,,,,,
1779386333.0484,frame_sent,15106,9192,5898,,"0.540,0.141",gaze,245,312,200,168,2.6
1779386333.0771,gaze_received,0,0,0,,"0.527,0.151",gaze,,,,,
1779386333.0985,frame_sent,15266,9233,6017,,"0.527,0.151",gaze,236,307,200,173,20.1
1779386333.1107,gaze_received,0,0,0,,"0.513,0.163",gaze,,,,,
1779386333.1448,gaze_received,0,0,0,,"0.498,0.176",gaze,,,,,
1779386333.1502,frame_sent,15754,9239,6499,,"0.498,0.176",gaze,219,295,200,185,3.7
1779386333.1786,gaze_received,0,0,0,,"0.485,0.190",gaze,,,,,
1779386333.2030,frame_sent,16164,9318,6830,,"0.485,0.190",gaze,210,288,200,192,22.3
1779386333.2123,gaze_received,0,0,0,,"0.472,0.205",gaze,,,,,
1779386333.2462,gaze_received,0,0,0,,"0.458,0.221",gaze,,,,,
1779386333.2542,frame_sent,16450,9335,7099,,"0.458,0.221",gaze,193,273,200,200,5.8
1779386333.2797,gaze_received,0,0,0,,"0.445,0.238",gaze,,,,,
1779386333.3050,frame_sent,16484,9335,7133,,"0.445,0.238",gaze,185,265,200,200,22.6
1779386333.3136,gaze_received,0,0,0,,"0.431,0.256",gaze,,,,,
1779386333.3472,gaze_received,0,0,0,,"0.418,0.275",gaze,,,,,
1779386333.3560,frame_sent,16757,9368,7373,,"0.418,0.275",gaze,167,247,200,200,6.4
1779386333.3811,gaze_received,0,0,0,,"0.405,0.294",gaze,,,,,
1779386333.4072,frame_sent,16899,9368,7515,,"0.405,0.294",gaze,159,238,200,200,23.8
1779386333.4148,gaze_received,0,0,0,,"0.392,0.314",gaze,,,,,
1779386333.4483,gaze_received,0,0,0,,"0.379,0.335",gaze,,,,,
1779386333.4578,frame_sent,17544,9431,8097,,"0.379,0.335",gaze,142,219,200,200,7.0
1779386333.4820,gaze_received,0,0,0,,"0.366,0.356",gaze,,,,,
1779386333.5095,frame_sent,17691,9429,8246,,"0.366,0.356",gaze,134,208,200,200,23.8
1779386333.5158,gaze_received,0,0,0,,"0.354,0.377",gaze,,,,,
1779386333.5496,gaze_received,0,0,0,,"0.341,0.399",gaze,,,,,
1779386333.5595,frame_sent,17726,9440,8270,,"0.341,0.399",gaze,118,188,200,200,7.6
1779386333.5832,gaze_received,0,0,0,,"0.329,0.422",gaze,,,,,
1779386333.6113,frame_sent,17778,9453,8309,,"0.329,0.422",gaze,110,177,200,200,25.3
1779386333.6169,gaze_received,0,0,0,,"0.317,0.444",gaze,,,,,
1779386333.6506,gaze_received,0,0,0,,"0.305,0.467",gaze,,,,,
1779386333.6613,frame_sent,17767,9467,8284,,"0.305,0.467",gaze,95,155,200,200,9.1
1779386333.6841,gaze_received,0,0,0,,"0.293,0.490",gaze,,,,,
1779386333.7127,frame_sent,17888,9479,8393,,"0.293,0.490",gaze,87,144,200,200,27.1
1779386333.7179,gaze_received,0,0,0,,"0.282,0.514",gaze,,,,,
1779386333.7517,gaze_received,0,0,0,,"0.271,0.537",gaze,,,,,
1779386333.7634,frame_sent,18079,9488,8575,,"0.271,0.537",gaze,73,122,200,200,9.9
1779386333.7853,gaze_received,0,0,0,,"0.260,0.559",gaze,,,,,
1779386333.8148,frame_sent,18111,9492,8603,,"0.260,0.559",gaze,66,111,200,200,27.2
1779386333.8189,gaze_received,0,0,0,,"0.249,0.582",gaze,,,,,
1779386333.8528,gaze_received,0,0,0,,"0.239,0.604",gaze,,,,,
1779386333.8669,frame_sent,18296,9482,8798,,"0.239,0.604",gaze,53,90,200,200,11.1
1779386333.8867,gaze_received,0,0,0,,"0.229,0.626",gaze,,,,,
1779386333.9172,frame_sent,18342,9452,8874,,"0.229,0.626",gaze,46,79,200,200,27.9
1779386333.9208,gaze_received,0,0,0,,"0.219,0.648",gaze,,,,,
1779386333.9543,gaze_received,0,0,0,,"0.209,0.669",gaze,,,,,
1779386333.9679,frame_sent,18300,9480,8804,,"0.209,0.669",gaze,33,59,200,200,11.4
1779386333.9883,gaze_received,0,0,0,,"0.200,0.689",gaze,,,,,
1779386334.0192,frame_sent,18086,9456,8614,,"0.200,0.689",gaze,28,49,200,200,28.5
1779386334.0222,gaze_received,0,0,0,,"0.191,0.709",gaze,,,,,
1779386334.0560,gaze_received,0,0,0,,"0.183,0.729",gaze,,,,,
1779386334.0696,frame_sent,17724,9391,8317,,"0.183,0.729",gaze,17,30,200,200,11.9
1779386334.0896,gaze_received,0,0,0,,"0.175,0.747",gaze,,,,,
1779386334.1216,frame_sent,17592,9378,8198,,"0.175,0.747",gaze,12,21,200,200,29.7
1779386334.1231,gaze_received,0,0,0,,"0.167,0.764",gaze,,,,,
1779386334.1566,gaze_received,0,0,0,,"0.160,0.781",gaze,,,,,
1779386334.1715,frame_sent,17465,9393,8056,,"0.160,0.781",gaze,2,5,200,200,13.2
1779386334.1905,gaze_received,0,0,0,,"0.153,0.797",gaze,,,,,
1779386334.2222,frame_sent,17433,9429,7988,,"0.153,0.797",gaze,0,0,198,197,30.4
1779386334.2242,gaze_received,0,0,0,,"0.146,0.812",gaze,,,,,
1779386334.2578,gaze_received,0,0,0,,"0.140,0.825",gaze,,,,,
1779386334.2756,frame_sent,16586,9409,7161,,"0.140,0.825",gaze,0,0,189,184,14.5
1779386334.2914,gaze_received,0,0,0,,"0.135,0.838",gaze,,,,,
1779386334.3251,gaze_received,0,0,0,,"0.129,0.850",gaze,,,,,
1779386334.3251,frame_sent,16356,9363,6977,,"0.135,0.838",gaze,0,0,186,177,31.6
1779386334.3587,gaze_received,0,0,0,,"0.124,0.860",gaze,,,,,
1779386334.3761,frame_sent,15590,9267,6307,,"0.124,0.860",gaze,0,0,179,167,15.1
1779386334.3926,gaze_received,0,0,0,,"0.120,0.870",gaze,,,,,
1779386334.4263,gaze_received,0,0,0,,"0.116,0.878",gaze,,,,,
1779386334.4263,frame_sent,15123,9082,6025,,"0.120,0.870",gaze,0,0,176,162,31.9
1779386334.4601,gaze_received,0,0,0,,"0.112,0.885",gaze,,,,,
1779386334.4791,frame_sent,14783,9082,5685,,"0.112,0.885",gaze,0,0,171,155,15.2
1779386334.4939,gaze_received,0,0,0,,"0.109,0.890",gaze,,,,,
1779386334.5277,gaze_received,0,0,0,,"0.106,0.894",gaze,,,,,
1779386334.5297,frame_sent,14410,9057,5337,,"0.106,0.894",gaze,0,0,167,150,-2.2
1779386334.5614,gaze_received,0,0,0,,"0.104,0.897",gaze,,,,,
1779386334.5774,frame_sent,14337,8989,5332,,"0.104,0.897",gaze,0,0,166,149,14.6
1779386334.5949,gaze_received,0,0,0,,"0.102,0.899",gaze,,,,,
1779386334.6292,gaze_received,0,0,0,,"0.101,0.900",gaze,,,,,
1779386334.6307,frame_sent,14297,8997,5284,,"0.101,0.900",gaze,0,0,164,148,-1.8
1779386334.6628,gaze_received,0,0,0,,"0.100,0.899",gaze,,,,,
1779386334.6819,frame_sent,14216,8967,5233,,"0.100,0.899",gaze,0,0,164,148,15.7
1779386334.6966,gaze_received,0,0,0,,"0.099,0.896",gaze,,,,,
1779386334.7306,gaze_received,0,0,0,,"0.099,0.893",gaze,,,,,
1779386334.7317,frame_sent,14303,8983,5304,,"0.099,0.893",gaze,0,0,163,151,-0.7
1779386334.7644,gaze_received,0,0,0,,"0.100,0.888",gaze,,,,,
1779386334.7837,frame_sent,14475,8993,5466,,"0.100,0.888",gaze,0,0,164,153,16.7
1779386334.7983,gaze_received,0,0,0,,"0.101,0.882",gaze,,,,,
1779386334.8325,gaze_received,0,0,0,,"0.102,0.874",gaze,,,,,
1779386334.8335,frame_sent,14498,8994,5488,,"0.102,0.874",gaze,0,0,165,160,-0.8
1779386334.8665,gaze_received,0,0,0,,"0.104,0.866",gaze,,,,,
1779386334.8854,frame_sent,14657,8932,5709,,"0.104,0.866",gaze,0,0,166,164,16.7
1779386334.9000,gaze_received,0,0,0,,"0.106,0.856",gaze,,,,,
1779386334.9341,gaze_received,0,0,0,,"0.109,0.845",gaze,,,,,
1779386334.9379,frame_sent,14882,8928,5938,,"0.109,0.845",gaze,0,0,169,174,0.5
1779386334.9677,gaze_received,0,0,0,,"0.112,0.833",gaze,,,,,
1779386334.9853,frame_sent,15122,8902,6204,,"0.112,0.833",gaze,0,0,171,180,17.1
1779386335.0018,gaze_received,0,0,0,,"0.116,0.819",gaze,,,,,
1779386335.0357,gaze_received,0,0,0,,"0.120,0.805",gaze,,,,,
1779386335.0383,frame_sent,15502,8857,6629,,"0.120,0.805",gaze,0,0,176,193,0.6
1779386335.0695,gaze_received,0,0,0,,"0.124,0.789",gaze,,,,,
1779386335.0895,frame_sent,15929,8886,7027,,"0.124,0.789",gaze,0,1,179,200,18.0
1779386335.1031,gaze_received,0,0,0,,"0.129,0.773",gaze,,,,,
1779386335.1369,gaze_received,0,0,0,,"0.135,0.756",gaze,,,,,
1779386335.1407,frame_sent,16018,8843,7159,,"0.135,0.756",gaze,0,17,186,200,1.6
1779386335.1706,gaze_received,0,0,0,,"0.140,0.738",gaze,,,,,
1779386335.1926,frame_sent,16222,8902,7304,,"0.140,0.738",gaze,0,25,189,200,19.2
1779386335.2042,gaze_received,0,0,0,,"0.146,0.719",gaze,,,,,
1779386335.2383,gaze_received,0,0,0,,"0.153,0.700",gaze,,,,,
1779386335.2432,frame_sent,16381,8908,7457,,"0.153,0.700",gaze,0,44,198,200,2.6
1779386335.2718,gaze_received,0,0,0,,"0.160,0.680",gaze,,,,,
1779386335.2943,frame_sent,16251,8928,7307,,"0.160,0.680",gaze,2,53,200,200,20.2
1779386335.3055,gaze_received,0,0,0,,"0.167,0.659",gaze,,,,,
1779386335.3393,gaze_received,0,0,0,,"0.175,0.637",gaze,,,,,
1779386335.3462,frame_sent,16079,8941,7122,,"0.175,0.637",gaze,12,74,200,200,4.1
1779386335.3731,gaze_received,0,0,0,,"0.183,0.616",gaze,,,,,
1779386335.3975,frame_sent,16036,8947,7073,,"0.183,0.616",gaze,17,84,200,200,21.0
1779386335.4070,gaze_received,0,0,0,,"0.192,0.593",gaze,,,,,
1779386335.4409,gaze_received,0,0,0,,"0.200,0.571",gaze,,,,,
1779386335.4484,frame_sent,16076,8941,7119,,"0.200,0.571",gaze,28,106,200,200,4.0
1779386335.4744,gaze_received,0,0,0,,"0.209,0.548",gaze,,,,,
1779386335.5081,gaze_received,0,0,0,,"0.219,0.526",gaze,,,,,
1779386335.5228,frame_sent,16051,8940,7095,,"0.219,0.526",gaze,40,127,200,200,-12.6
1779386335.5420,gaze_received,0,0,0,,"0.229,0.503",gaze,,,,,
1779386335.5546,frame_sent,15690,8932,6742,,"0.229,0.503",gaze,46,138,200,200,5.0
1779386335.5759,gaze_received,0,0,0,,"0.239,0.479",gaze,,,,,
1779386335.6000,frame_sent,15604,8932,6656,,"0.239,0.479",gaze,53,149,200,200,21.6
1779386335.6094,gaze_received,0,0,0,,"0.249,0.456",gaze,,,,,
1779386335.6431,gaze_received,0,0,0,,"0.260,0.433",gaze,,,,,
1779386335.6528,frame_sent,15820,8930,6874,,"0.260,0.433",gaze,66,171,200,200,6.4
1779386335.6768,gaze_received,0,0,0,,"0.271,0.411",gaze,,,,,
1779386335.7025,frame_sent,15732,8916,6800,,"0.271,0.411",gaze,73,182,200,200,23.3
1779386335.7103,gaze_received,0,0,0,,"0.282,0.389",gaze,,,,,
1779386335.7441,gaze_received,0,0,0,,"0.293,0.367",gaze,,,,,
1779386335.7525,frame_sent,15846,8932,6898,,"0.293,0.367",gaze,87,203,200,200,6.7
1779386335.7777,gaze_received,0,0,0,,"0.305,0.346",gaze,,,,,
1779386335.8048,frame_sent,15930,8957,6957,,"0.305,0.346",gaze,95,213,200,200,24.6
1779386335.8116,gaze_received,0,0,0,,"0.317,0.325",gaze,,,,,
1779386335.8450,gaze_received,0,0,0,,"0.329,0.304",gaze,,,,,
1779386335.8551,frame_sent,16084,8962,7106,,"0.329,0.304",gaze,110,233,200,200,8.4
1779386335.8787,gaze_received,0,0,0,,"0.341,0.285",gaze,,,,,
1779386335.9109,frame_sent,16176,8965,7195,,"0.341,0.285",gaze,118,243,200,200,25.6
1779386335.9123,gaze_received,0,0,0,,"0.353,0.266",gaze,,,,,
1779386335.9461,gaze_received,0,0,0,,"0.366,0.248",gaze,,,,,
1779386335.9586,frame_sent,16107,8942,7149,,"0.366,0.248",gaze,134,260,200,200,8.8
1779386335.9796,gaze_received,0,0,0,,"0.379,0.230",gaze,,,,,
1779386336.0086,frame_sent,16115,8942,7157,,"0.379,0.230",gaze,142,269,200,200,25.9
1779386336.0134,gaze_received,0,0,0,,"0.392,0.214",gaze,,,,,
1779386336.0472,gaze_received,0,0,0,,"0.405,0.198",gaze,,,,,
1779386336.0582,frame_sent,16194,9047,7131,,"0.405,0.198",gaze,159,284,200,196,9.3
1779386336.0808,gaze_received,0,0,0,,"0.418,0.184",gaze,,,,,
1779386336.1093,frame_sent,15855,9059,6780,,"0.418,0.184",gaze,167,291,200,189,26.3
1779386336.1143,gaze_received,0,0,0,,"0.431,0.170",gaze,,,,,
1779386336.1479,gaze_received,0,0,0,,"0.444,0.158",gaze,,,,,
1779386336.1599,frame_sent,15281,9009,6256,,"0.444,0.158",gaze,184,304,200,176,10.4
1779386336.1814,gaze_received,0,0,0,,"0.458,0.146",gaze,,,,,
1779386336.2127,frame_sent,15258,9003,6239,,"0.458,0.146",gaze,193,309,200,171,28.1
1779386336.2154,gaze_received,0,0,0,,"0.471,0.136",gaze,,,,,
1779386336.2492,gaze_received,0,0,0,,"0.485,0.127",gaze,,,,,
1779386336.2630,frame_sent,15080,8990,6074,,"0.485,0.127",gaze,210,318,200,162,11.0
1779386336.2830,gaze_received,0,0,0,,"0.498,0.119",gaze,,,,,
1779386336.3134,frame_sent,14860,9008,5836,,"0.498,0.119",gaze,219,322,200,158,28.2
1779386336.3165,gaze_received,0,0,0,,"0.513,0.113",gaze,,,,,
1779386336.3502,gaze_received,0,0,0,,"0.526,0.108",gaze,,,,,
1779386336.3644,frame_sent,14818,9134,5668,,"0.526,0.108",gaze,236,328,200,152,12.1
1779386336.3844,gaze_received,0,0,0,,"0.540,0.104",gaze,,,,,
1779386336.4155,frame_sent,14608,9136,5456,,"0.540,0.104",gaze,245,330,200,150,28.9
1779386336.4183,gaze_received,0,0,0,,"0.553,0.101",gaze,,,,,
1779386336.4520,gaze_received,0,0,0,,"0.566,0.100",gaze,,,,,
1779386336.4664,frame_sent,14337,9134,5187,,"0.566,0.100",gaze,261,331,200,149,12.2
1779386336.4858,gaze_received,0,0,0,,"0.580,0.100",gaze,,,,,
1779386336.5170,frame_sent,14198,9177,5005,,"0.580,0.100",gaze,270,331,200,149,29.5
1779386336.5196,gaze_received,0,0,0,,"0.593,0.101",gaze,,,,,
1779386336.5532,gaze_received,0,0,0,,"0.606,0.103",gaze,,,,,
1779386336.5685,frame_sent,13907,9190,4701,,"0.606,0.103",gaze,287,330,200,150,13.2
1779386336.5868,gaze_received,0,0,0,,"0.619,0.107",gaze,,,,,
1779386336.6208,gaze_received,0,0,0,,"0.632,0.112",gaze,,,,,
