timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
3901.442,0.2582,1.0535,0.1646,-0.9292,-0.2954,-0.2220,0.995,0.977,0.2663,1001.0590,0.1679,17.686,258.882,355.655,3.747,5.083,1,1
3901.448,0.2584,1.0536,0.1648,-0.9293,-0.2947,-0.2228,0.995,0.977,0.2664,1001.0590,0.1682,17.646,258.837,355.605,3.747,5.083,1,1
3901.456,0.2584,1.0537,0.1650,-0.9295,-0.2935,-0.2233,0.995,0.977,0.2665,1001.0590,0.1683,17.577,258.809,355.582,3.747,5.083,1,1
3901.467,0.2588,1.0540,0.1653,-0.9303,-0.2929,-0.2210,0.997,0.981,0.2666,1001.0590,0.1685,17.552,258.765,355.535,3.747,5.083,1,1
3901.486,0.2588,1.0540,0.1653,-0.9303,-0.2929,-0.2210,0.997,0.981,0.2669,1001.0600,0.1686,17.522,258.729,355.511,3.747,5.083,1,1
3901.492,0.2588,1.0542,0.1655,-0.9305,-0.2921,-0.2209,0.998,0.981,0.2669,1001.0600,0.1689,17.472,258.687,355.500,3.747,5.083,1,1
3901.500,0.2588,1.0543,0.1659,-0.9313,-0.2901,-0.2203,0.999,0.978,0.2669,1001.0600,0.1691,17.378,258.668,355.485,3.747,5.083,1,1
3901.517,0.2588,1.0543,0.1659,-0.9313,-0.2901,-0.2203,0.999,0.978,0.2668,1001.0600,0.1693,17.347,258.638,355.461,3.747,5.083,1,1
3901.523,0.2588,1.0544,0.1663,-0.9317,-0.2881,-0.2213,0.999,0.977,0.2668,1001.0600,0.1695,17.306,258.600,355.393,3.747,5.083,1,1
3901.542,0.2588,1.0544,0.1663,-0.9317,-0.2881,-0.2213,0.999,0.977,0.2669,1001.0600,0.1697,17.227,258.552,355.378,3.747,5.083,1,1
3901.548,0.2590,1.0546,0.1666,-0.9318,-0.2878,-0.2213,0.999,0.981,0.2671,1001.0600,0.1700,17.201,258.507,355.360,3.747,5.083,1,1
3901.556,0.2590,1.0546,0.1668,-0.9316,-0.2878,-0.2219,0.999,0.981,0.2671,1001.0600,0.1702,17.204,258.471,355.325,3.747,5.083,1,1
3901.567,0.2590,1.0545,0.1672,-0.9317,-0.2881,-0.2213,1.000,0.981,0.2671,1001.0600,0.1704,17.187,258.453,355.327,3.747,5.083,1,1
3901.586,0.2590,1.0545,0.1672,-0.9318,-0.2881,-0.2208,1.000,0.979,0.2671,1001.0600,0.1706,17.217,258.443,355.299,3.747,5.083,1,1
3901.592,0.2590,1.0544,0.1675,-0.9388,-0.2909,-0.1844,1.000,0.965,0.2670,1001.0600,0.1710,17.201,258.429,355.257,3.747,5.083,1,1
3901.600,0.2592,1.0543,0.1681,-0.9384,-0.2898,-0.1883,1.000,0.922,0.2670,1001.0600,0.1712,17.150,258.418,355.161,3.747,5.083,1,1
3901.618,0.2592,1.0543,0.1681,-0.9384,-0.2898,-0.1883,1.000,0.922,0.2673,1001.0600,0.1715,17.173,258.426,355.135,3.747,5.083,1,1
3901.623,0.2594,1.0540,0.1686,-0.9145,-0.2799,-0.2921,1.000,0.829,0.2674,1001.0600,0.1718,17.193,258.441,355.112,3.747,5.083,1,1
3901.642,0.2594,1.0540,0.1686,-0.9145,-0.2799,-0.2921,1.000,0.829,0.2675,1001.0600,0.1720,17.211,258.442,355.052,3.747,5.083,1,1
3901.648,0.2596,1.0539,0.1689,-0.9100,-0.2793,-0.3064,1.000,0.805,0.2677,1001.0600,0.1723,17.284,258.425,355.021,3.747,5.083,1,1
3901.656,0.2597,1.0538,0.1690,-0.9063,-0.2794,-0.3171,1.000,0.778,0.2678,1001.0590,0.1724,17.287,258.423,354.923,3.747,5.083,1,1
3901.667,0.2603,1.0539,0.1692,-0.9007,-0.2808,-0.3315,1.000,0.768,0.2680,1001.0590,0.1726,17.322,258.388,354.944,3.747,5.083,1,1
3901.687,0.2603,1.0539,0.1692,-0.9007,-0.2808,-0.3315,1.000,0.768,0.2684,1001.0590,0.1727,17.329,258.337,354.871,3.747,5.083,1,1
3901.692,0.2606,1.0538,0.1694,-0.8999,-0.2818,-0.3327,1.000,0.765,0.2687,1001.0590,0.1728,17.388,258.291,354.847,3.747,5.083,1,1
3901.700,0.2612,1.0539,0.1695,-0.9013,-0.2808,-0.3299,1.000,0.754,0.2690,1001.0600,0.1728,17.398,258.274,354.826,3.747,5.083,1,1
3901.718,0.2612,1.0539,0.1695,-0.9013,-0.2808,-0.3299,1.000,0.754,0.2692,1001.0600,0.1729,17.432,258.241,354.798,3.747,5.083,1,1
