timestamp,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,left_eye_open,right_eye_open,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,pupil_diameter_left,pupil_diameter_right,pupil_valid_left,pupil_valid_right
3081.653,0.2947,1.0948,0.2026,-0.9870,-0.0302,-0.1578,1.000,0.993,0.3091,1001.0940,0.2024,348.879,279.476,359.422,4.956,5.345,1,1
3081.660,0.2947,1.0948,0.2025,-0.9866,-0.0357,-0.1595,1.000,0.996,0.3091,1001.0940,0.2024,348.879,279.474,359.447,4.971,5.354,1,1
3081.677,0.2947,1.0948,0.2025,-0.9864,-0.0358,-0.1604,1.000,0.996,0.3091,1001.0940,0.2023,348.883,279.469,359.454,4.975,5.349,1,1
3081.683,0.2948,1.0948,0.2025,-0.9864,-0.0360,-0.1606,1.000,0.996,0.3091,1001.0940,0.2023,348.890,279.454,359.464,4.975,5.349,1,1
3081.693,0.2948,1.0948,0.2025,-0.9862,-0.0372,-0.1612,1.000,0.996,0.3091,1001.0940,0.2023,348.895,279.455,359.458,4.978,5.347,1,1
3081.704,0.2948,1.0948,0.2024,-0.9858,-0.0351,-0.1644,1.000,0.998,0.3091,1001.0940,0.2023,348.890,279.448,359.465,4.972,5.278,1,1
3081.722,0.2948,1.0948,0.2024,-0.9852,-0.0301,-0.1688,1.000,0.999,0.3091,1001.0940,0.2022,348.889,279.437,359.468,4.953,5.328,1,1
3081.742,0.2948,1.0948,0.2024,-0.9852,-0.0301,-0.1688,1.000,0.999,0.3091,1001.0940,0.2022,348.877,279.429,359.472,4.953,5.328,1,1
3081.748,0.2947,1.0949,0.2024,-0.9854,-0.0298,-0.1678,1.000,0.999,0.3091,1001.0940,0.2022,348.856,279.414,359.478,4.947,5.284,1,1
3081.754,0.2947,1.0949,0.2024,-0.9853,-0.0303,-0.1679,1.000,0.999,0.3091,1001.0940,0.2022,348.878,279.404,359.504,4.936,5.243,1,1
