TrialID,Scenario,Condition,StartTime,EndTime,DurationSeconds,Success,Collisions,BlinkRatePerMin
1,Navigation,Foveated_90_5,15:35:26.640,15:39:24.803,238.16,1,0,0.00
5,Navigation,InverseFoveated_5_90,15:43:27.461,15:45:51.616,144.15,1,0,2.71
6,Navigation,UniformQ50,15:50:20.999,15:50:39.975,19.00,1,0,0.00
